gene,stat_cell,lfc_cell,padj_cell,stat_tis,lfc_tis,padj_tis
Dync2h1,-3.86350778300039,-0.427984919650774,0.0086914051145238,3.7693504506058,0.628542137549044,0.0005060721224496
Fam162a,3.85119929478403,0.238613053007226,0.0090815333051742,-7.32903964785011,-0.688796219588727,3.92219680968124e-12
Xrn1,-3.84170080842259,-0.37181169951544,0.0093802062798745,4.50015750247166,0.292905349157621,2.8934037190936e-05
Baz2b,-3.8324744243789,-0.256951322215954,0.0096322187963393,3.17371434800376,0.173551575881918,0.003658005530171
Cep19,-3.8320775058261,-0.665947905186321,0.0096322187963393,0.370683323037489,0.0515468271749691,0.764653382451772
Clasp1,-3.82739876554477,-0.43760290308002,0.0097557448507421,3.44812639157515,0.271567464732689,0.0015422928558057
Spaca6,-3.81463916123201,-0.406492861394979,0.010205371540277,0.984887504470995,0.116480559151345,0.397311366330675
Atp11c,-3.81269466523141,-0.520938110035429,0.010205371540277,-0.519700909610761,-0.0466785024180247,0.66907881495402
Mtfr1l,-3.8117016402231,-0.245277540751287,0.010205371540277,-6.00353639476999,-0.425089305757499,1.67026235748613e-08
Fkbp10,3.80865186109739,0.429076020303055,0.010269047366705,5.04185540522937,0.61275221889371,2.49166421012887e-06
Smarcc2,-3.80323189222047,-0.258494785088322,0.0103630843157995,-9.72870870163537,-0.677428595900624,1.5040925577828402e-20
Jmjd6,3.8024725104609,0.319968992283391,0.0103630843157995,3.03079070793463,0.181500251680879,0.0055878764579285
Myo5a,-3.8019090815002,-0.282961253579185,0.0103630843157995,0.782659480078011,0.0683981143569447,0.508094958050211
Tpr,-3.79670646691525,-0.199945065534087,0.0104813910351653,0.146030116920675,0.006695673442034,0.909640240011058
Borcs6,3.79388023093809,0.372411841657443,0.0104813910351653,2.1394655563902,0.135409341134714,0.0543471474053917
Gaa,-3.79384422540694,-0.322817477767232,0.0104813910351653,-4.01855402405198,-0.265336129312158,0.00020072329482
Med9,3.79276573550757,0.366190408481889,0.0104813910351653,-8.07443046491839,-0.611353390147677,1.7852308282023e-14
4122401K19Rik,-3.79089051315818,-1.21061767763389,0.0104813910351653,-1.84433327191122,-0.720799421251694,0.099717385139464
Vps13a,-3.79033826230062,-0.377874779440799,0.0104813910351653,-5.74592144989081,-0.395944208162206,6.88284413461743e-08
Pml,-3.78187076804617,-0.410985181526735,0.0107393480148435,3.87528364959288,0.337925884906178,0.0003436525324666
Fam204a,-3.7814351952345,-0.333009789556134,0.0107393480148435,-5.5822597393034,-0.679528878419161,1.65894267095983e-07
Pkm,3.7732542140836,0.213889643347685,0.0110347923252012,-4.49533422149174,-0.433315062978643,2.95347796367829e-05
Ylpm1,-3.76386578256154,-0.23855432988683,0.0113908811848722,-0.92488373548915,-0.0491883845176025,0.429306481787178
Birc6,-3.76158379409867,-0.257323103451004,0.0113908811848722,3.72987613192271,0.192095278853519,0.0005825272456589
Ier5l,3.76110140923146,0.476916469604772,0.0113908811848722,4.33483939259745,0.591657991857357,5.77494234864107e-05
Ankrd37,3.75794014934107,0.60691609920075,0.0114716331503971,1.94773525144296,1.16007408831158,0.081289593525469
Snai1,3.74320314062302,0.475594907702356,0.0120988963089097,4.86935913263187,0.756029046780438,5.6343769040162e-06
Prrc2c,-3.73501069559287,-0.220182519752179,0.0122796323966374,6.28642727126815,0.270927805250697,3.2388269138585405e-09
Chn2,3.73478195139316,0.61813534587169,0.0122796323966374,4.13627975145067,0.850569462453052,0.000127948409112
