gene,stat_cell,lfc_cell,padj_cell,stat_tis,lfc_tis,padj_tis
Serpine1,4.46876037022521,0.497453545420218,0.0012315067696212,1.94223380355828,0.532335350323906,0.121876322924706
Itgb3,4.45197295062753,0.742205308852992,0.0013147796577465,-0.551262251280074,-0.13509923348112,0.716548821815146
Limk1,4.4384793883769,0.423774671992212,0.0013792507529034,-0.13992984696644,-0.0157668152634012,0.934635371611567
Chd6,-4.43473535276069,-0.34454161587757,0.0013792507529034,-1.92782481092021,-0.144891776790626,0.125311042650279
Akap9,-4.43309110518767,-0.298368712519791,0.0013792507529034,-2.50644266218379,-0.16538897781061,0.0375332597068126
Erf,4.43091432846154,0.503317704407519,0.0013792507529034,4.21244382668798,0.374988857104235,0.0001838053884821
Syne1,-4.41984663848649,-0.58742497256408,0.0014343210952322,-0.902569616952926,-0.0970380338169978,0.531200183682519
Cd248,4.41118972893033,0.387221217703588,0.0014751176970585,-0.73178501338576,-0.137506110319677,0.620331017811218
Gramd1b,-4.40531389228053,-0.289807502816001,0.0014978448560228,3.3834686414385,0.826885110879747,0.0034165944441877
Ckap4,4.39356948066999,0.307565888469747,0.0015627489476263,2.23583095011806,0.197131093914288,0.0686082360642952
Tinagl1,4.3880481028849,0.463144882569893,0.0015845190111043,0.315834501808699,0.0308363667405015,0.844009017046203
Lmbrd2,-4.36516049945498,-0.440597762179307,0.0017398704548529,-1.62942084873107,-0.134355047101275,0.209949803464439
Egln3,4.34403699119821,0.303460647141973,0.0018944599935432,0.105215870323906,0.0338229326022069,0.95055690236313
Syne2,-4.3410811149494,-0.494541474644273,0.0018987943402431,-0.360799887321562,-0.0582222228419908,0.82110388101718
Rcn3,4.32086177640428,0.428452604219275,0.0020585598549649,1.21891604842429,0.127438810676024,0.37286287567415
Grn,4.31678681263841,0.242451844113124,0.0020741238507715,6.1032105888643,0.470908205154425,2.13204286648958e-08
P4ha2,4.30845861283277,0.40810769011758,0.0021306105037487,-1.68943070340869,-0.22128206525179,0.190891890663896
Prlr,-4.30443077927866,-0.246976942530149,0.0021397062793013,0.630012800414664,0.273450265466235,0.673963439087218
Otud4,-4.30280595015481,-0.418172549946343,0.0021397062793013,0.847461832181411,0.0515914189727461,0.559357624752128
Creb3l1,4.26540096462114,0.301274580710971,0.0025053103791701,-0.436723549832986,-0.0562051101980591,0.779826760646539
Syn2,-4.2543144468678,-0.259674146074149,0.0025789786741942,-0.273393402333034,-0.126395257791455,0.866547984932833
Shox2,-4.24920572832552,-0.365759051106764,0.0026118464757649,1.00647558059374,0.204798155074237,0.476713744693308
Rad54l2,-4.23805831233338,-0.486602406153214,0.0027025085501846,-2.40093609946054,-0.182350534524173,0.0478605164323595
