"pathway_id","pathway_name","setSize","enrichmentScore","NES","pvalue","padj","rank","leadingEdge","leadingEdge_symbols","contrast","tissue","database","ranking_metric","analysis_type","logFC_cutoff","fdr_cutoff"
"mmu05134","Legionellosis",53,0.681311371789399,2.46924126268564,5.87514462373462e-10,1.74295957170794e-08,1710,"12362/16414/66824/12367/17948/268973/17951/19324/17952/11783/18034/20310/14825/12370/13063/11840/17874/24088/16160/16176/15510/53791/20224/16409/20333","Casp1,Itgb2,Pycard,Casp3,Naip2,Nlrc4,Naip5,Rab1a,Naip6,Apaf1,Nfkb2,Cxcl2,Cxcl1,Casp8,Cycs,Arf1,Myd88,Tlr2,Il12b,Il1b,Hspd1,Tlr5,Sar1a,Itgam,Sec22b","gWAT_KD_vs_CTL","gWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04210","Apoptosis",129,0.523225051222739,2.2324195508948,8.99995711495498e-10,2.46460364071075e-08,2692,"13040/22146/17210/13038/12984/12367/13036/16905/18710/12028/21933/11783/22145/14102/12983/11911/17873/12045/13804/15461/12370/13063/18176/11799/64138/13033/13030/22142/13039/14281/12125/22030/18707/57913/53859/26396/22029/16188/13665/19766/16151/14939/58801/26926/22059/11796/110157/26419/170770","Ctss,Tuba1c,Mcl1,Ctsk,Csf2rb2,Casp3,Ctsh,Lmna,Pik3r3,Bax,Tnfrsf10b,Apaf1,Tuba4a,Fas,Csf2rb,Atf4,Gadd45b,Bcl2a1b,Endog,Hras,Casp8,Cycs,Nras,Birc5,Ctsz,Ctsd,Ctsb,Tuba1a,Ctsl,Fos,Bcl2l11,Traf2,Pik3cd,Pidd1,Map3k14,Map2k2,Traf1,Il3ra,Eif2s1,Ripk1,Ikbkg,Gzmb,Pmaip1,Aifm1,Trp53,Birc3,Raf1,Mapk8,Bbc3","gWAT_KD_vs_CTL","gWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu05014","Amyotrophic lateral sclerosis",321,0.404465248797197,1.90851449619121,1.05981162320817e-09,2.69494955615793e-08,4029,"22146/12362/18141/26440/12367/26444/12028/68118/103172/18412/19324/21938/11783/22145/56480/227613/11911/19173/26442/67089/26446/13063/11950/19386/68375/23996/53333/26443/22142/26445/71648/22151/66997/12858/66152/18643/19166/66142/18391/19172/22030/22241/17463/22154/19055/26441/73205/11957/19185/26399/66694/17993/16572/433702/18226/19181/74764/14828/72900/110323/110379/22333/66046/72124/66576/20463/68342/66043/13665/12866/12859/12857/19170/66445/12867/11951/69875/22123/230075/68197/22059/17716/21762/17708/66413/71805/21353/19167/12865/59029/271457/228033/67130/329015/100042150/20422/74018/230908/229279/12048/67003/71679/66594/66218/76559/54563/67951/269523/226646/12861/11949/22272/70247/54405/67264/22273/66925/21937/53319/67530/56436/12869/66495/12359/21926/11946/11947/19177/17721/66414/19353","Tuba1c,Casp1,Nup50,Psma1,Casp3,Psma7,Bax,Atg101,Chchd10,Sqstm1,Rab1a,Tnfrsf1b,Apaf1,Tuba4a,Tbk1,Tubb4b,Atf4,Psmb5,Psma5,Psmc6,Psmb3,Cycs,Atp5pb,Ranbp2,Ndufa8,Psmc4,Tomm40,Psma6,Tuba1a,Psmb2,Optn,Tubb2a,Psmd12,Cox5a,Uqcr10,Pfn1,Psma2,Cox7b,Sigmar1,Psmb4,Traf2,Ulk1,Psmd7,Tubb5,Ppp3ca,Psma4,C9orf72,Atp5pf,Psmd4,Map2k6,Uqcrfs1,Ndufs4,Kif5a,Ncbp1,Nup62,Psmc2,Klc4,Hspa5,Ndufv2,Cox6b1,Sec13,Vdac1,Ndufb5,Seh1l,Uqcrh,Cox7a2l,Ndufb10,Atp5f1d,Eif2s1,Cox7a2,Cox5b,Cox4i1,Psmb1,Cyc1,Cox7c,Atp5mc1,Ndufa11,Psmd3,Ndufb6,Ndufc2,Trp53,mt-Nd1,Psmd2,mt-Co1,Psmd6,Nup93,Tank,Psma3,Cox7a1,Psmd14,Rab5a,Atp5mc3,Ndufa6,Atg2a,Nrg2,Sem1,Als2,Tardbp,Hnrnpa3,Bcl2l1,Uqcrc2,Atp5pd,Uqcr11,Ndufb9,Atg2b,Nup210,Tubb6,Vcp,Ndufs2,Cox6a1,Atp5f1c,Uqcrq,Psmd1,Ndufa1,Ndufb8,Uqcrc1,Sdhd,Tnfrsf1a,Nxf1,Uqcrb,Adrm1,Cox8b,Ndufb3,Cat,Tnf,Atp5f1a,Atp5f1b,Psmb7,mt-Nd5,Ndufa12,Rac1","gWAT_KD_vs_CTL","gWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu05323","Rheumatoid arthritis",66,0.629490602091507,2.39561917580563,1.23365761892441e-09,2.92788074891393e-08,1765,"27060/242341/11966/13038/16414/11964/20296/21934/14999/73834/20315/15894/114143/20310/14825/14960/11975/24088/14961/20302/14969/16176/13039/20293/14281/66290/21803/66335/14998/11972/12524","Tcirg1,Atp6v0d2,Atp6v1b2,Ctsk,Itgb2,Atp6v1a,Ccl2,Tnfrsf11a,H2-DMb1,Atp6v1d,Cxcl12,Icam1,Atp6v0b,Cxcl2,Cxcl1,H2-Aa,Atp6v0a1,Tlr2,H2-Ab1,Ccl3,H2-Eb1,Il1b,Ctsl,Ccl12,Fos,Atp6v1g1,Tgfb1,Atp6v1c1,H2-DMa,Atp6v0d1,Cd86","gWAT_KD_vs_CTL","gWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu00190","Oxidative phosphorylation",119,0.533143242538454,2.24180222230593,1.62397191496207e-09,3.52833470713304e-08,5074,"27060/242341/11966/11964/73834/114143/13063/11975/11950/68375/12858/66152/66142/69802/66290/67895/11957/66335/66694/17993/11972/72900/110323/66046/66576/20463/68342/66043/12866/12859/12857/66445/12867/21871/11951/69875/230075/68197/11973/17716/17708/27425/12865/228033/67130/11974/57423/54411/67003/71679/66594/66218/226646/12861/11949/22272/54405/67264/22273/66925/67530/12869/66495/11946/11947/110935/17721/66414/70383/66052/108664/67942/67184/66108/225887/67680/12864/66377/68349/17717/17992/12868/70316","Tcirg1,Atp6v0d2,Atp6v1b2,Atp6v1a,Atp6v1d,Atp6v0b,Cycs,Atp6v0a1,Atp5pb,Ndufa8,Cox5a,Uqcr10,Cox7b,Cox11,Atp6v1g1,Ppa1,Atp5pf,Atp6v1c1,Uqcrfs1,Ndufs4,Atp6v0d1,Ndufv2,Cox6b1,Ndufb5,Uqcrh,Cox7a2l,Ndufb10,Atp5f1d,Cox7a2,Cox5b,Cox4i1,Cyc1,Cox7c,Atp6v0a2,Atp5mc1,Ndufa11,Ndufb6,Ndufc2,Atp6v1e1,mt-Nd1,mt-Co1,Atp5mg,Cox7a1,Atp5mc3,Ndufa6,Atp6v0e,Atp5mf,Atp6ap1,Uqcrc2,Atp5pd,Uqcr11,Ndufb9,Ndufs2,Cox6a1,Atp5f1c,Uqcrq,Ndufa1,Ndufb8,Uqcrc1,Sdhd,Uqcrb,Cox8b,Ndufb3,Atp5f1a,Atp5f1b,Atp6v1b1,mt-Nd5,Ndufa12,Cox10,Sdhc,Atp6v1h,Atp5mc2,Ndufa13,Ndufa9,Ndufs8,Sdhb,Cox6c,Ndufc1,Ndufs3,mt-Nd2,Ndufa4,Cox8a,Ndufab1","gWAT_KD_vs_CTL","gWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04062","Chemokine signaling pathway",166,0.48515615105566,2.14577796638054,1.68487893318151e-09,3.52833470713304e-08,4046,"57257/20307/20308/216869/14702/12774/320207/18753/20296/17969/18710/20305/20315/22376/15945/20848/215449/20306/20416/11513/277360/22324/17096/20303/20310/15162/15461/18751/14825/18176/94176/14191/234779/20302/140580/66102/12777/14784/12775/14701/20293/55985/12772/30955/12767/18479/18707/14773/19354/14083/104709/16151/12769/20299/16452/56744/104110/110157/216148/12927/12766/271849/110355/57266/17329/109905/12540/18035/16653/23832/57349/20304/20300/14688/56637/23797/26395/18747/14707/20846/20312/320129/19353/14710","Vav3,Ccl8,Ccl9,Arrb2,Gng2,Ccr5,Pik3r5,Prkcd,Ccl2,Ncf1,Pik3r3,Ccl6,Cxcl12,Was,Cxcl10,Stat3,Rap1b,Ccl7,Shc1,Adcy7,Prex1,Vav1,Lyn,Ccl4,Cxcl2,Hck,Hras,Prkcb,Cxcl1,Nras,Dock2,Fgr,Plcg2,Ccl3,Elmo1,Cxcl16,Ccr10,Grb2,Ccr7,Gng12,Ccl12,Cxcl13,Ccr2,Pik3cg,Cxcr4,Pak1,Pik3cd,Grk5,Rac2,Ptk2,Pik3r6,Ikbkg,Ccr9,Ccl22,Jak2,Pf4,Adcy4,Raf1,Shc2,Bcar1,Cxcr3,Shc4,Grk2,Cxcl14,Cxcl9,Rap1a,Cdc42,Nfkbia,Kras,Xcr1,Ppbp,Ccl5,Ccl25,Gnb1,Gsk3b,Akt3,Map2k1,Prkaca,Gng5,Stat1,Cx3cl1,Grk3,Rac1,Gngt2","gWAT_KD_vs_CTL","gWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04148","Efferocytosis",149,0.488994532755796,2.1364084755882,9.86356387254959e-09,1.95079374368203e-07,2780,"16889/226421/12362/11491/12260/19261/233571/12367/13435/20393/12262/100038947/12894/12259/18442/668101/192187/69981/192188/56632/18263/19219/18613/140580/15251/55991/19217/15170/192654/21803/171285/12608/18019/66694/13857/14083/13609/26396/212555/19345/11980/240672/16153/11487/12322/16452/20501/19128/11938/271457/12927/12317/17164","Lipa,Rab7b,Casp1,Adam17,C1qb,Sirpa,P2ry6,Casp3,Dnmt3a,Sgk1,C1qc,Sirpb1c,Cpt1a,C1qa,P2ry2,Sirpb1b,Stab1,Tmem30a,Stab2,Sphk2,Odc1,Ptger4,Pecam1,Elmo1,Hif1a,Panx1,Ptger2,Ptpn6,Pla2g15,Tgfb1,Havcr2,Cebpb,Nfatc2,Uqcrfs1,Epor,Ptk2,S1pr1,Map2k2,Slc66a1,Rab5c,Atp8a1,Dusp5,Il10,Adam10,Camk2a,Jak2,Slc16a1,Pros1,Atp2a2,Rab5a,Bcar1,Calr,Mapkapk2","gWAT_KD_vs_CTL","gWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu05415","Diabetic cardiomyopathy",189,0.452995827685777,2.04436754389193,1.10018055629621e-08,1.95832139020725e-07,4029,"17227/13057/17970/17228/18753/17969/18710/13058/21812/27273/14782/20191/17972/11740/18751/11950/68375/13033/12858/66152/70456/66142/22334/21803/11957/17126/18707/66694/17993/17390/19354/72900/110323/22333/66046/66576/22335/20463/68342/66043/12866/12859/12857/66445/12322/12867/11951/69875/230075/68197/12896/232493/17716/17708/12865/11938/26419/228033/67130/18127/67003/71679/66594/66218/226646/12861/12323/11949/105675/22272/54405/17127/11596/67264/22273/66925/67530/12869/66495/56637/23797/19045/11946/11947/17721/66414/19353","Mcpt4,Cyba,Ncf2,Cma1,Prkcd,Ncf1,Pik3r3,Cybb,Tgfbr1,Pdk4,Gsr,Ryr2,Ncf4,Slc25a5,Prkcb,Atp5pb,Ndufa8,Ctsd,Cox5a,Uqcr10,Mpc2,Cox7b,Vdac2,Tgfb1,Atp5pf,Smad2,Pik3cd,Uqcrfs1,Ndufs4,Mmp2,Rac2,Ndufv2,Cox6b1,Vdac1,Ndufb5,Uqcrh,Vdac3,Cox7a2l,Ndufb10,Atp5f1d,Cox7a2,Cox5b,Cox4i1,Cyc1,Camk2a,Cox7c,Atp5mc1,Ndufa11,Ndufb6,Ndufc2,Cpt2,Gys2,mt-Nd1,mt-Co1,Cox7a1,Atp2a2,Mapk8,Atp5mc3,Ndufa6,Nos3,Uqcrc2,Atp5pd,Uqcr11,Ndufb9,Ndufs2,Cox6a1,Camk2b,Atp5f1c,Ppif,Uqcrq,Ndufa1,Smad3,Ager,Ndufb8,Uqcrc1,Sdhd,Uqcrb,Cox8b,Ndufb3,Gsk3b,Akt3,Ppp1ca,Atp5f1a,Atp5f1b,mt-Nd5,Ndufa12,Rac1","gWAT_KD_vs_CTL","gWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu05010","Alzheimer disease",338,0.389010708584255,1.85523397418885,1.0701965533084e-08,1.95832139020725e-07,3991,"22146/11491/26440/12367/68585/26444/227059/18710/68118/13058/11783/22145/14102/227613/68318/11911/19173/26442/67089/26446/11740/15461/12370/13063/18176/11950/20168/68375/23996/26443/12314/22142/26445/22151/66997/12858/16176/66152/19166/66142/19165/19172/22423/22334/22030/22241/17463/22154/19055/26441/11957/12289/19185/18707/66694/17993/16572/19164/19181/74764/72900/110323/26396/22333/66046/11816/66576/22335/12387/20463/68342/66043/13665/12866/213053/12859/12857/16151/19170/11487/66445/12867/16974/11951/69875/22123/230075/68197/17716/21762/17708/66413/110157/19167/12865/11820/59029/11938/26419/228033/67130/18174/329015/20422/67003/71679/66594/16653/66218/76559/67951/212398/226646/12861/12315/11949/105675/14368/22272/70247/54405/11596/67264/22273/66925/12671/21937/30791/67530/56436/12869/66495/56637/23797/26395/21926/11946/11947/50490/13544/19177/17721/66414","Tuba1c,Adam17,Psma1,Casp3,Rtn4,Psma7,Slc39a10,Pik3r3,Atg101,Cybb,Apaf1,Tuba4a,Fas,Tubb4b,Aph1c,Atf4,Psmb5,Psma5,Psmc6,Psmb3,Slc25a5,Hras,Casp8,Cycs,Nras,Atp5pb,Rtn3,Ndufa8,Psmc4,Psma6,Calm2,Tuba1a,Psmb2,Tubb2a,Psmd12,Cox5a,Il1b,Uqcr10,Psma2,Cox7b,Psen2,Psmb4,Wnt8b,Vdac2,Traf2,Ulk1,Psmd7,Tubb5,Ppp3ca,Psma4,Atp5pf,Cacna1d,Psmd4,Pik3cd,Uqcrfs1,Ndufs4,Kif5a,Psen1,Psmc2,Klc4,Ndufv2,Cox6b1,Map2k2,Vdac1,Ndufb5,Apoe,Uqcrh,Vdac3,Ctnnb1,Cox7a2l,Ndufb10,Atp5f1d,Eif2s1,Cox7a2,Slc39a14,Cox5b,Cox4i1,Ikbkg,Psmb1,Adam10,Cyc1,Cox7c,Lrp6,Atp5mc1,Ndufa11,Psmd3,Ndufb6,Ndufc2,mt-Nd1,Psmd2,mt-Co1,Psmd6,Raf1,Psma3,Cox7a1,App,Psmd14,Atp2a2,Mapk8,Atp5mc3,Ndufa6,Slc11a2,Atg2a,Sem1,Uqcrc2,Atp5pd,Uqcr11,Kras,Ndufb9,Atg2b,Tubb6,Frat2,Ndufs2,Cox6a1,Calm3,Atp5f1c,Ppif,Fzd6,Uqcrq,Psmd1,Ndufa1,Ager,Ndufb8,Uqcrc1,Sdhd,Chrm3,Tnfrsf1a,Slc39a1,Uqcrb,Adrm1,Cox8b,Ndufb3,Gsk3b,Akt3,Map2k1,Tnf,Atp5f1a,Atp5f1b,Nox4,Dvl3,Psmb7,mt-Nd5,Ndufa12","gWAT_KD_vs_CTL","gWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu05132","Salmonella infection",237,0.420732499056658,1.94146710565,1.40124330240665e-08,2.37544102693698e-07,3766,"22146/105855/226421/66713/12362/66824/12367/26398/74117/17948/74568/72318/12028/69582/11845/21933/268973/17951/17952/22145/67771/227613/22166/12363/11867/170760/15461/21899/12370/13063/11840/11308/17874/24088/140580/22142/105504/22151/19158/16176/18643/14281/110750/22030/76709/69146/30955/22154/53791/18479/56212/26399/18707/68097/100041194/19264/16572/74764/56378/26396/19345/12387/17087/16646/19766/16151/56532/12306/22027/18705/11796/67166/110157/15519/68724/271457/26419/66616/140579/19159/19349/56382/235661/12540/18704/18035/67951/12018/20336/56455/16648/21402/74734/19157/21937/27050/192656/23797/26395","Tuba1c,Nckap1l,Rab7b,Actr2,Casp1,Pycard,Casp3,Map2k4,Actr3,Naip2,Mlkl,Cyth4,Bax,Plekhm2,Arf6,Tnfrsf10b,Nlrc4,Naip5,Naip6,Tuba4a,Arpc5,Tubb4b,Txn1,Casp4,Arpc1b,Acbd3,Hras,Tlr6,Casp8,Cycs,Arf1,Abi1,Myd88,Tlr2,Elmo1,Tuba1a,Exoc5,Tubb2a,Cyth2,Il1b,Pfn1,Fos,Cse1l,Traf2,Arpc2,Gsdmd,Pik3cg,Tubb5,Tlr5,Pak1,Rhog,Map2k6,Pik3cd,Dynll2,Ahnak2,Ptprc,Kif5a,Klc4,Arpc3,Map2k2,Rab5c,Ctnnb1,Ly96,Kpna1,Ripk1,Ikbkg,Ripk3,Anxa2,Hsp90b1,Pik3c2g,Birc3,Arl8b,Raf1,Hsp90aa1,Arl8a,Rab5a,Mapk8,Snx9,Elmo2,Cyth3,Rab7,Rab9,Dync1li1,Cdc42,Pik3c2a,Nfkbia,Tubb6,Bak1,Exoc4,Dynll1,Kpna3,Skp1,Rhoh,Cyth1,Tnfrsf1a,Rps3,Ripk2,Akt3,Map2k1","gWAT_KD_vs_CTL","gWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu05022","Pathways of neurodegeneration - multiple diseases",413,0.359890421961299,1.74284394218937,2.91583266739412e-08,4.71834740723777e-07,3991,"22146/26440/12367/26444/12028/68118/18412/19324/13058/21938/11783/22145/14102/56480/227613/11911/53623/19173/26442/67089/20191/26446/11740/15461/18751/12370/13063/18176/11950/68375/23996/53333/26443/12314/22142/26445/71648/22151/66997/12858/16176/66152/19166/66142/19165/18391/19172/22423/22334/22030/22241/17463/22154/19055/26441/73205/11957/12289/19185/26399/66694/17993/16572/19164/19181/74764/14828/72900/110323/26396/22333/66046/66576/22335/12387/20463/68342/66043/13665/12866/12859/12857/19170/66445/12322/12867/56791/16974/11951/69875/22123/230075/68197/78294/17716/21762/217695/12064/17708/66413/110157/21353/19167/12865/11820/59029/11938/271457/26419/67847/228033/67130/329015/20422/74018/230908/12048/67003/71679/66594/16653/66218/76559/67951/269523/12018/212398/226646/12861/12323/12315/11949/105675/14368/22272/70247/54405/11596/67264/22273/66925/12671/21937/140499/67530/56436/12869/66495/56637/26395/12359/21926/11946/11947/50490/13544/19177/17721/66414","Tuba1c,Psma1,Casp3,Psma7,Bax,Atg101,Sqstm1,Rab1a,Cybb,Tnfrsf1b,Apaf1,Tuba4a,Fas,Tbk1,Tubb4b,Atf4,Gria3,Psmb5,Psma5,Psmc6,Ryr2,Psmb3,Slc25a5,Hras,Prkcb,Casp8,Cycs,Nras,Atp5pb,Ndufa8,Psmc4,Tomm40,Psma6,Calm2,Tuba1a,Psmb2,Optn,Tubb2a,Psmd12,Cox5a,Il1b,Uqcr10,Psma2,Cox7b,Psen2,Sigmar1,Psmb4,Wnt8b,Vdac2,Traf2,Ulk1,Psmd7,Tubb5,Ppp3ca,Psma4,C9orf72,Atp5pf,Cacna1d,Psmd4,Map2k6,Uqcrfs1,Ndufs4,Kif5a,Psen1,Psmc2,Klc4,Hspa5,Ndufv2,Cox6b1,Map2k2,Vdac1,Ndufb5,Uqcrh,Vdac3,Ctnnb1,Cox7a2l,Ndufb10,Atp5f1d,Eif2s1,Cox7a2,Cox5b,Cox4i1,Psmb1,Cyc1,Camk2a,Cox7c,Ube2l6,Lrp6,Atp5mc1,Ndufa11,Psmd3,Ndufb6,Ndufc2,Rps27a,mt-Nd1,Psmd2,Zfyve1,Bdnf,mt-Co1,Psmd6,Raf1,Tank,Psma3,Cox7a1,App,Psmd14,Atp2a2,Rab5a,Mapk8,Sncaip,Atp5mc3,Ndufa6,Atg2a,Sem1,Als2,Tardbp,Bcl2l1,Uqcrc2,Atp5pd,Uqcr11,Kras,Ndufb9,Atg2b,Tubb6,Vcp,Bak1,Frat2,Ndufs2,Cox6a1,Camk2b,Calm3,Atp5f1c,Ppif,Fzd6,Uqcrq,Psmd1,Ndufa1,Ager,Ndufb8,Uqcrc1,Sdhd,Chrm3,Tnfrsf1a,Ube2j2,Uqcrb,Adrm1,Cox8b,Ndufb3,Gsk3b,Map2k1,Cat,Tnf,Atp5f1a,Atp5f1b,Nox4,Dvl3,Psmb7,mt-Nd5,Ndufa12","gWAT_KD_vs_CTL","gWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu03050","Proteasome",44,0.674295465685774,2.36506924187761,3.3231927847609e-08,5.14372448423861e-07,3725,"26440/26444/19173/26442/19188/67089/26446/23996/26443/26445/66997/103554/19166/19171/19172/17463/16913/26441/19185/66537/19181/19170/22123/21762/66413/19167/59029/20422/621823/70247/16912/56436","Psma1,Psma7,Psmb5,Psma5,Psme2,Psmc6,Psmb3,Psmc4,Psma6,Psmb2,Psmd12,Psme4,Psma2,Psmb10,Psmb4,Psmd7,Psmb8,Psma4,Psmd4,Pomp,Psmc2,Psmb1,Psmd3,Psmd2,Psmd6,Psma3,Psmd14,Sem1,Psme2b,Psmd1,Psmb9,Adrm1","gWAT_KD_vs_CTL","gWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04612","Antigen processing and presentation",62,0.620945471498403,2.32974280070233,4.0727723175789e-08,5.88696275248336e-07,4126,"13040/65972/19141/14999/15018/14972/19188/14960/16149/14961/13030/21356/14969/12330/13039/18045/15039/21354/14998/12265/14828/14964/14990/15015/15519/15525/16643/12317/18044/170767/621823/15481/14827/12504/21926/15001/14991/15024","Ctss,Ifi30,Lgmn,H2-DMb1,H2-Q7,H2-K1,Psme2,H2-Aa,Cd74,H2-Ab1,Ctsb,Tapbp,H2-Eb1,Canx,Ctsl,Nfyb,H2-T22,Tap1,H2-DMa,Ciita,Hspa5,H2-D1,H2-M2,H2-Q4,Hsp90aa1,Hspa4,Klrd1,Calr,Nfya,Rfxap,Psme2b,Hspa8,Pdia3,Cd4,Tnf,H2-Oa,H2-M3,H2-T10","gWAT_KD_vs_CTL","gWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04613","Neutrophil extracellular trap formation",120,0.498270129360045,2.09879640150255,4.13410305651921e-08,5.88696275248336e-07,3499,"14131/12362/13057/16414/20963/17970/14129/170743/12273/17969/319158/18710/56644/13058/319156/246256/12363/170744/12796/17972/11740/18751/20345/234779/20344/24088/232440/22334/69146/319164/22371/69386/319149/16409/18707/319166/19354/26396/22333/15081/22335/14289/51788/107435/15182/110157/12728/68024/16399/319179/15139/12266/319176/97122/105675/11596","Fcgr3,Casp1,Cyba,Itgb2,Syk,Ncf2,Fcgr1,Tlr7,C5ar1,Ncf1,H4c9,Pik3r3,Clec7a,Cybb,H4c4,Fcgr4,Casp4,Tlr8,Camp,Ncf4,Slc25a5,Prkcb,Selplg,Plcg2,Selp,Tlr2,H2aj,Vdac2,Gsdmd,H2ac6,Vwf,H4c8,H3c4,Itgam,Pik3cd,H2ac8,Rac2,Map2k2,Vdac1,H3f3b,Vdac3,Fpr2,H2az1,Hat1,Hdac2,Raf1,Clcn5,H2bc4,Itga2b,H2bc6,Hc,C3,H2ac20,H4c14,Ppif,Ager","gWAT_KD_vs_CTL","gWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04666","Fc gamma R-mediated phagocytosis",89,0.545147269346148,2.19997735849686,5.47888766334707e-08,7.50186156981368e-07,1912,"57257/14131/66713/20963/14129/18753/74117/17969/18710/11845/16331/22376/67771/14130/246256/22324/17096/11867/15162/18751/56632/12631/234779/18717/17909/76709/19012/18479/18707/30948/19264/19354/56378/18783","Vav3,Fcgr3,Actr2,Syk,Fcgr1,Prkcd,Actr3,Ncf1,Pik3r3,Arf6,Inpp5d,Was,Arpc5,Fcgr2b,Fcgr4,Vav1,Lyn,Arpc1b,Hck,Prkcb,Sphk2,Cfl1,Plcg2,Pip5k1c,Myo10,Arpc2,Plpp1,Pak1,Pik3cd,Bin1,Ptprc,Rac2,Arpc3,Pla2g4a","gWAT_KD_vs_CTL","gWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu05167","Kaposi sarcoma-associated herpesvirus infection",170,0.446984194818529,1.98256637213408,6.07192916039969e-08,8.0059510411196e-07,3879,"12575/57781/20963/14702/12774/12367/239849/320207/26398/18710/12028/14102/56480/15018/15894/20848/14972/277360/17096/20310/15162/15461/14825/12370/13063/18176/234779/74603/12314/15251/14701/14281/15039/22030/15976/30955/16451/19055/56489/26399/18707/18019/12524/26396/15975/12387/14964/14990/104709/16151/22031/11601/12571/15015/78294/22059/16452/110157/26419/17164/18591/67841/242705/18035/16653/12266/12018/12315/13557/21937/14688/56637/23797/26395/14707/106759/20846/12443","Cdkn1a,Cd200r1,Syk,Gng2,Ccr5,Casp3,Cd200r4,Pik3r5,Map2k4,Pik3r3,Bax,Fas,Tbk1,H2-Q7,Icam1,Stat3,H2-K1,Prex1,Lyn,Cxcl2,Hck,Hras,Cxcl1,Casp8,Cycs,Nras,Plcg2,Cd200r3,Calm2,Hif1a,Gng12,Fos,H2-T22,Traf2,Ifnar2,Pik3cg,Jak1,Ppp3ca,Ikbke,Map2k6,Pik3cd,Nfatc2,Cd86,Map2k2,Ifnar1,Ctnnb1,H2-D1,H2-M2,Pik3r6,Ikbkg,Traf3,Angpt2,Cdk6,H2-Q4,Rps27a,Trp53,Jak2,Raf1,Mapk8,Mapkapk2,Pdgfb,Atg3,E2f2,Nfkbia,Kras,C3,Bak1,Calm3,E2f3,Tnfrsf1a,Gnb1,Gsk3b,Akt3,Map2k1,Gng5,Ticam1,Stat1,Ccnd1","gWAT_KD_vs_CTL","gWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04061","Viral protein interaction with cytokine and cytokine receptor",66,0.58665947623734,2.23261901968468,8.94041145236502e-08,1.13670945608641e-06,3985,"20307/20308/12774/20296/21933/20305/21938/20315/15945/20306/16154/20303/20310/14825/20302/12777/213208/12775/20293/55985/12772/12767/12978/16186/16153/17000/12769/20299/56744/12766/57266/17329/23832/57349/20304/20300/21937/16182/21926/20312/16185/16174","Ccl8,Ccl9,Ccr5,Ccl2,Tnfrsf10b,Ccl6,Tnfrsf1b,Cxcl12,Cxcl10,Ccl7,Il10ra,Ccl4,Cxcl2,Cxcl1,Ccl3,Ccr10,Il20rb,Ccr7,Ccl12,Cxcl13,Ccr2,Cxcr4,Csf1r,Il2rg,Il10,Ltbr,Ccr9,Ccl22,Pf4,Cxcr3,Cxcl14,Cxcl9,Xcr1,Ppbp,Ccl5,Ccl25,Tnfrsf1a,Il18r1,Tnf,Cx3cl1,Il2rb,Il18rap","gWAT_KD_vs_CTL","gWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04142","Lysosome",124,0.486481710631221,2.06286867030995,1.68159408788819e-07,2.016691731242e-06,1848,"13040/12514/27060/16889/12492/242341/19141/18173/16792/13038/13036/110006/11605/211329/14420/12757/13423/114143/56722/19156/11975/64138/108012/13033/15211/67300/13030/13039/18145/16784/16783/17775/12752/192654/11972/67963/17159/15586","Ctss,Cd68,Tcirg1,Lipa,Scarb2,Atp6v0d2,Lgmn,Slc11a1,Laptm5,Ctsk,Ctsh,Gusb,Gla,Ncoa7,Galc,Clta,Dnase2a,Atp6v0b,Litaf,Psap,Atp6v0a1,Ctsz,Ap1s2,Ctsd,Hexa,Cltc,Ctsb,Ctsl,Npc1,Lamp2,Lamp1,Laptm4a,Cln3,Pla2g15,Atp6v0d1,Npc2,Man2b1,Hyal1","gWAT_KD_vs_CTL","gWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
