"pathway_id","pathway_name","setSize","enrichmentScore","NES","pvalue","padj","rank","leadingEdge","leadingEdge_symbols","contrast","tissue","database","ranking_metric","analysis_type","logFC_cutoff","fdr_cutoff"
"GO:0031589","cell-substrate adhesion",340,0.336652743512496,1.98901153763878,1e-10,7.68e-09,3028,"14260/104099/14538/11856/17381/208777/29875/11501/208177/19272/68169/20874/58859/192897/13405/20410/14726/16414/17387/74030/19271/14083/14268/16411/20377/22793/12490/68732/16409/15442/74199/16398/244895/407800/57764/12125/19261/18081/12182/19246/19283/20440/83964/16007/21687/17886/21844/20750/11601/100952/108101/114249/107581/81877/20971/57278/12977/320910/16776/277360/192176/12571/16452/16410/16728/107321/16399/18720/12817/23790/11854/239337/13835/20779/26362/13132/56229/13845/12361/319480/69538/12837/108911/13837/12578/14219/246177/54156/16420/15117/14369/319922/11350/16402/218397/56320/16400/14758/22174/320664/16401/14114/109711/94214/21825/77569/16416/76707/329872/11815/76709/16780/109648/11426/245555/241226/27418","Fmn1,Itga9,Gcnt2,Arhgap6,Mmp12,Sned1,Iqgap1,Adam8,Phldb2,Ptprk,Ndnf,Slk,Efemp2,Itgb4,Dmd,Sorbs3,Pdpn,Itgb2,Mmp14,Rin2,Ptprj,Ptk2,Fn1,Itgax,Sfrp1,Zyx,Cd34,Carmil1,Itgam,Hpse,Vit,Itga2,Peak1,Ecm2,Ntn4,Bcl2l11,Sirpa,Ninj1,Bst1,Ptpn1,Ptprz1,St6gal1,Jam3,Ccn1,Tek,Myh9,Tiam1,Spp1,Angpt2,Emilin1,Fermt3,Npnt,Col16a1,Tnxb,Sdc4,Bcam,Csf1,Itgb8,Lama5,Prex1,Flna,Cdk6,Jak2,Itgav,L1cam,Lpxn,Itga2b,Pip5k1a,Col13a1,Coro1c,Rhod,Adamts12,Epha1,Src,Axl,Dab2,Thsd1,Ephb3,Cask,Itga11,Antxr1,Col8a1,Rcc2,Epha3,Cdkn2a,Ccn2,Myo1g,Egfl6,Itgb6,Has2,Fzd7,Vwc2,Abl1,Itga5,Rasa1,Dbn1,Itga3,Gpm6b,Tyro3,Cass4,Itga4,Fbln1,Actn1,Spock2,Thbs1,Limch1,Itgb3,Clasp1,Frem1,Apod,Arpc2,Lamb3,Npy,Macf1,Nexmif,Itga8,Mkln1","iWAT_KD_vs_CTL","iWAT","GO:BP","DESeq2_Wald_stat","fgsea",1,0.05
"GO:0043410","positive regulation of MAPK cascade",427,0.334615414678863,1.98221154897234,1e-10,7.68e-09,3299,"12505/245527/18439/21934/18753/14538/21808/23886/100532/330177/17951/66824/17952/12523/11491/29875/233571/11501/17311/14745/20963/52065/17096/20128/13614/234779/57810/20410/12772/19271/50490/11551/17948/16847/26382/99470/224014/18479/26365/14130/434219/16792/320207/18214/11352/216869/228355/20375/16534/93840/12273/54324/215449/19246/16194/12159/17260/21687/17886/30955/17318/104709/21858/14184/24088/16176/63873/17874/114249/18595/69183/18750/16009/213452/665113/93735/56426/93695/218461/404710/16452/15894/109689/19876/20353/20779/14178/13132/15558/14183/17873/14125/12978/50754/21809/21899/54635/13649/26401/20698/242202/16590/26404/20315/171469/14219/16001/12767/26398/14369/56745/11350/70097/15357/11820/21802/215653/26411/217203/333050/12768/11596/269016/224619/19164/16323/14289/19766/12778/21803/21825/16476/16416/209387/22030/14388/56644/109648/70086/19106/14180/53978/76954/81799/22032/234593/13866/59009/22418/20312/12421","Cd44,Eda2r,P2rx7,Tnfrsf11a,Prkcd,Gcnt2,Tgfb2,Gdf15,Rell1,Taok3,Naip5,Pycard,Naip6,Cd84,Adam17,Iqgap1,P2ry6,Adam8,Kitl,Lpar1,Syk,Mfhas1,Lyn,Trim30a,Edn1,Plcg2,Cdon,Sorbs3,Ccr2,Ptprj,Nox4,Adra2a,Naip2,Lepr,Fgd2,Magi3,Fgd4,Pak1,Ceacam1,Fcgr2b,Trim30c,Laptm5,Pik3r5,Ddr2,Abl2,Arrb2,Madd,Spi1,Kcnn4,Vangl2,C5ar1,Arhgef5,Rap1b,Ptpn1,Il6ra,Bmp4,Mef2c,Tek,Myh9,Pik3cg,Mid1,Pik3r6,Timp2,Fgfr3,Tlr2,Il1b,Trpv4,Myd88,Npnt,Pdgfra,C1qtnf2,Prkca,Igfbp3,Dstyk,Tnik,Wnt16,Pdcd10,Gpnmb,Pde8b,Iqgap3,Jak2,Icam1,Arrb1,Robo1,Sema4c,Src,Fgf7,Dab2,Htr2a,Fgfr2,Gadd45b,Fcer1a,Csf1r,Fbxw7,Tgfb3,Tlr6,Pdgfc,Egfr,Map3k1,Sphk1,Pde5a,Kit,Map3k12,Cxcl12,Gpr37l1,Ccn2,Igf1r,Cxcr4,Map2k4,Fzd7,C1qtnf1,Abl1,Sash1,Hmgcr,App,Tgfa,Rassf2,Map4k1,Tmem106a,Ksr2,Ccr1,Ager,Sh3rf2,Traf7,Psen1,Inhba,Fpr2,Ripk1,Ackr3,Tgfb1,Thbs1,Jun,Itgb3,Trim30d,Traf2,Gab1,Clec7a,Npy,Cysltr2,Eif2ak2,Fgf9,Lpar2,Dennd2b,C1qtnf3,Traf4,Ndrg4,Erbb2,Sh3rf1,Wnt5a,Cx3cl1,Rb1cc1","iWAT_KD_vs_CTL","iWAT","GO:BP","DESeq2_Wald_stat","fgsea",1,0.05
"GO:0002697","regulation of immune effector process",361,0.328728713623451,1.94391166009917,1e-10,7.68e-09,2558,"18439/21808/105855/66824/12523/14159/16854/108655/17969/14727/20963/17096/170743/16950/234779/234311/17174/209558/22177/12628/19401/16414/214855/210808/73914/12772/16164/14131/278180/26365/14127/21938/27056/14129/14130/16409/217303/54725/16792/19204/216869/16173/12363/20375/20296/14126/68667/12524/77125/214763/16177/13482/71693/12519/19041/15275/21687/14191/14190/329260/104709/16952/18636/225888/24088/18106/16176/17874/233046/22376/15368/328572/56532/66873/56722/216190/319817/55991/109934/15458/12362/12229/26362/26904/15558/15170/14125/21809/11622/14999/16182/18806/16590/14997/80859/22324/17173/56632/22320/230073/12258/268564/11596/13051/11542/11541/74748","P2rx7,Tgfb2,Nckap1l,Pycard,Cd84,Fes,Lgals3,Foxp1,Ncf1,Lilrb4b,Syk,Lyn,Tlr7,Loxl3,Plcg2,Ddx60,Masp1,Enpp3,Tyrobp,Cfh,Rara,Itgb2,Arid5a,Lacc1,Irak3,Ccr2,Il13ra1,Fcgr3,Vsig4,Ceacam1,Fcer1g,Tnfrsf1b,Irf5,Fcgr1,Fcgr2b,Itgam,Cd300a,Cadm1,Laptm5,Ptafr,Arrb2,Il18,Casp4,Spi1,Ccl2,Ms4a2,Trpm4,Cd86,Il33,Cgas,Il1r1,Dpp4,Colec11,Cd80,Ppl,Hk1,Tek,Fgr,Fgl2,Dennd1b,Pik3r6,Anxa1,Cfp,Kmt5b,Tlr2,Cd244a,Il1b,Myd88,Rasgrp4,Was,Hmox1,Ep300,Ripk3,Tril,Litaf,Appl2,Rc3h2,Panx1,Abr,Hpx,Casp1,Btk,Axl,Sh2d1b1,Htr2a,Ptpn6,Fcer1a,Tgfb3,Ahr,H2-DMb1,Il18r1,Pld2,Kit,H2-M9,Nfkbiz,Vav1,Ascl2,Sphk2,Vamp8,Rigi,Serping1,Zbtb1,Ager,Cx3cr1,Adora3,Adora2b,Slamf8","iWAT_KD_vs_CTL","iWAT","GO:BP","DESeq2_Wald_stat","fgsea",1,0.05
"GO:0061564","axon development",460,0.310526401842469,1.84656061696376,1e-10,7.68e-09,3738,"140570/18187/71653/21808/11491/108655/14009/56386/319504/239667/67299/93691/16773/19091/94185/13367/13614/11858/56336/399558/117606/14634/13823/14451/223435/19271/14083/14268/108151/17755/77300/18479/20360/13800/223255/14025/18823/18223/14226/57764/18717/233781/269116/93840/12808/68190/17754/18080/19283/17260/12488/12799/246048/12774/21844/18605/14184/20614/545156/78808/18750/20563/16776/228357/328572/192176/18738/381979/16897/20482/16485/13654/12912/11603/74117/16452/16728/14275/14432/20350/19876/20353/11605/269473/13175/14183/16782/13845/225743/17196/12168/52822/52666/11658/70430/12978/21974/14026/101490/11789/20430/13837/11735/360213/240057/235611/20315/16001/16765/19277/13643/20348/12767/11350/17136/11820/65254/13723/56320/20354/19164/54712/67784/14758/12286/270058/235472/16401/24001/18131/11423/16600/77630/70747/12661/16476/21923/19699/11815/238505/16780/11426/12064/58235/12162/382253/330914/13866/18846/27279/71955/22223/13841/16774/22418/13638/80883/59058/12424/22368/17756/170758/14042/11803/18612/225348/22323/17919/50850/14824/71751/22129/22152/17390/239250","Plxnb2,Nrp2,Shtn1,Tgfb2,Adam17,Foxp1,Etv1,B4galt6,Nrcam,Dip2b,Dock7,Klf7,Lama2,Prkg1,Tnfrsf21,Diaph1,Edn1,Rnd2,B4galt5,Flrt2,Boc,Gli3,Epb41l3,Gas1,Trio,Ptprj,Ptk2,Fn1,Sema3d,Map1b,Raph1,Pak1,Sema6c,Enah,Stk24,Bcl11a,Plp1,Numbl,Fkbp1b,Ntn4,Pip5k1c,Xylt1,Nfasc,Vangl2,Cobl,Dubr,Map1a,Nin,Ptprz1,Mef2c,Cd2ap,Cnp,Chodl,Ccr5,Tiam1,Enpp1,Fgfr3,Snap25,Kalrn,Stxbp5,Prkca,Slit2,Lama5,Lrp4,Ep300,Flna,Pitpna,Brsk1,Llgl1,Skil,Kcna1,Egr2,Creb1,Agrn,Actr3,Jak2,L1cam,Folr1,Gap43,Sema3f,Robo1,Sema4c,Gla,Lrig2,Dclk1,Fgfr2,Lamc2,Ephb3,Ark2c,Mbp,Bmpr2,Rufy3,Arhgef25,Alcam,Tbce,Csf1r,Top2b,Evl,Inpp5f,Apc,Cyfip1,Epha3,Ank3,Trim46,Syngap1,Plxnb1,Cxcl12,Igf1r,Stmn1,Ptpro,Efnb3,Sema3c,Cxcr4,Abl1,Mag,App,Dpysl5,Emb,Dbn1,Sema4d,Psen1,Plxnc1,Plxnd1,Gpm6b,Cacna1a,Map1s,Prtg,Itga4,Tiam2,Notch3,Ache,Klf4,Prdm8,Tspan2,Chl1,Jun,Tnc,Reln,Apod,Mtr,Lamb3,Macf1,Bdnf,Nectin1,Bmp7,Cdkl5,Arhgap32,Erbb2,Plxna3,Tnfrsf12a,Ist1,Uchl1,Epha7,Lama3,Wnt5a,Efna3,Ntng1,Bhlhe22,Cck,Trpv2,Map2,Rac3,Ext1,Aplp1,Etv4,Wdr36,Vasp,Myo5b,Spast,Grn,Map3k13,Ttc3,Tubb3,Mmp2,Slitrk6","iWAT_KD_vs_CTL","iWAT","GO:BP","DESeq2_Wald_stat","fgsea",1,0.05
"GO:0009611","response to wounding",497,0.300457595139553,1.80710465255285,1e-10,7.68e-09,3769,"226101/12505/72461/18438/12495/18753/21808/21857/12575/17381/11491/208177/19296/18783/72828/19128/68169/11977/20963/17096/22240/56193/19091/192897/234779/17082/100041286/14726/22177/12628/69605/18810/12772/18826/19271/14083/14058/11551/14268/17948/14068/17755/18479/26365/14127/21682/15567/18173/12490/260299/18793/15442/20912/223255/18214/14226/102633081/13713/18717/20848/233781/93840/20296/17312/18791/77125/16194/19041/16007/17886/14190/12488/16952/14230/223701/18605/14184/21789/70839/11601/11853/100952/108101/15368/18595/20971/56363/18750/12527/192176/16440/11689/56426/16452/16410/12737/14275/14432/100503199/26362/15558/11605/269473/242653/15170/12361/14283/12028/67866/14026/16687/101490/26401/235505/75957/68108/211673/229600/246707/109246/74145/16001/80859/54608/16420/18436/12767/26398/14369/12192/56745/17136/16402/12258/22174/14027/22402/14114/21803/20479/16600/13052/12661/21825/71461/16476/16416/21923/76707/11815/238505/14728/56644/11426/15200/67916/54357/54525/16153/22003/13866/69964/27279/14632/22418/20312/216350/17242/19124/14164/14674/14042/15251/18590/20344/12798/20583/11482/107589/14368/20384/12614/14824/14456/19219/70945/17390/14062/99439","Myof,Cd44,Prcp,P2rx4,Entpd1,Prkcd,Tgfb2,Timp1,Cdkn1a,Mmp12,Adam17,Phldb2,Pvt1,Pla2g4a,Ubash3b,Pros1,Ndnf,Atp7a,Syk,Lyn,Dpysl3,Plek,Prkg1,Itgb4,Plcg2,Il1rl1,Snhg15,Pdpn,Tyrobp,Cfh,Lnpk,Plec,Ccr2,Lcp1,Ptprj,Ptk2,F10,Adra2a,Fn1,Naip2,F7,Map1b,Pak1,Ceacam1,Fcer1g,Tec,Slc6a4,Slc11a1,Cd34,Cadm4,Plaur,Hpse,Stxbp3,Stk24,Ddr2,Fkbp1b,Gm12610,Elk3,Pip5k1c,Stat3,Xylt1,Vangl2,Ccl2,Clec10a,Plat,Il33,Il6ra,Ppl,Ccn1,Myh9,Fgl2,Cd2ap,Anxa1,Fkbp10,Mrtfa,Enpp1,Fgfr3,Tfpi2,P2ry12,Angpt2,Rhoc,Emilin1,Fermt3,Hmox1,Pdgfra,Sdc4,Tmeff2,Prkca,Cd9,Flna,Itpr3,Alox5,Pdcd10,Jak2,Itgav,Cldn1,Folr1,Gap43,5430416N02Rik,Axl,Htr2a,Gla,Lrig2,Cldn19,Ptpn6,Cask,Fosl1,Bax,Wfdc1,Evl,Krt6a,Inpp5f,Map3k1,Cd109,Mir17hg,Snhg17,Arfgef1,BC028528,Emilin2,Tspan9,F13a1,Igf1r,Nfkbiz,Abhd2,Itgb6,P2rx1,Cxcr4,Map2k4,Fzd7,Zfp36l1,C1qtnf1,Mag,Itga5,Serping1,Tyro3,Evpl,Ccn4,Fbln1,Tgfb1,Vps4b,Klf4,Cxadr,Chl1,Thbs1,Ptk7,Jun,Itgb3,Tnc,Clasp1,Apod,Mtr,Lilrb4a,Clec7a,Macf1,Hbegf,Plpp3,Epb41l4b,Syt7,Il10,Tpm1,Erbb2,2810403D21Rik,Tnfrsf12a,Gli1,Wnt5a,Cx3cl1,Tspan8,Mdk,Procr,Fgf1,Gna13,Ext1,Hif1a,Pdgfa,Selp,Cnn2,Snai2,Acvrl1,Mylk,Fzd6,Srsf5,Celsr1,Grn,Gas6,Ptger4,Mmrn1,Mmp2,F2r,Duox1","iWAT_KD_vs_CTL","iWAT","GO:BP","DESeq2_Wald_stat","fgsea",1,0.05
"GO:0050727","regulation of inflammatory response",326,0.331807707557884,1.92871631658409,1.50280122696073e-10,1.10804045732279e-08,2896,"12505/21934/52392/66824/13040/72691/11501/108655/17969/69146/52065/17096/67419/234779/17082/83490/210029/209558/57781/231871/210808/18033/69769/19223/12772/11690/14131/106512/14127/21938/14129/14130/15937/17228/16173/27052/19255/12363/20848/19261/18081/16534/239849/72512/12182/16154/77125/16177/102657/30955/216161/53603/16952/12774/21930/24088/16176/63873/17874/18750/232413/11689/56426/109934/107527/12362/16452/12229/17470/13618/239337/66259/637515/15558/15170/14125/12978/11988/67866/21899/11622/20698/24110/12702/13032/242202/54483/19225/80859/11920/74603/26410/213696/383619/22320/11820/211651/72826/11596/13051/20201/11542/11541/74748/14289/22174/56501/19766/22402/78757/12753/21803/67581/19241/21923/14087/71609/109648","Cd44,Tnfrsf11a,Macir,Pycard,Ctss,Calhm2,Adam8,Foxp1,Ncf1,Gsdmd,Mfhas1,Lyn,Armh4,Plcg2,Il1rl1,Pik3ap1,Metrnl,Enpp3,Cd200r1,Daglb,Lacc1,Nfkb1,Tnfaip8l2,Ptgis,Ccr2,Alox5ap,Fcgr3,Gpsm3,Fcer1g,Tnfrsf1b,Fcgr1,Fcgr2b,Ier3,Cma1,Il18,Aoah,Ptpn2,Casp4,Stat3,Sirpa,Ninj1,Kcnn4,Cd200r4,Sting1,Bst1,Il10ra,Il33,Il1r1,Cd276,Pik3cg,Sbno2,Tslp,Anxa1,Ccr5,Tnfaip6,Tlr2,Il1b,Trpv4,Myd88,Prkca,Clec12a,Alox5,Pdcd10,Abr,Il1rl2,Casp1,Jak2,Btk,Cd200,Ednrb,Adamts12,Camk2n1,Nlrp1b,Htr2a,Ptpn6,Fcer1a,Csf1r,Slc7a2,Wfdc1,Tlr6,Ahr,Sphk1,Usp18,Socs3,Ctsc,Pde5a,Mefv,Ptgs2,Nfkbiz,Atm,Cd200r3,Map3k8,Duoxa1,Aim2,Vamp8,App,Fancd2,Fam76b,Ager,Cx3cr1,S100a8,Adora3,Adora2b,Slamf8,Fpr2,Tyro3,Elf4,Ripk1,Ccn4,Rictor,Clock,Tgfb1,Tbc1d23,Tmsb4x,Tnc,Fanca,Tradd,Npy","iWAT_KD_vs_CTL","iWAT","GO:BP","DESeq2_Wald_stat","fgsea",1,0.05
"GO:0001501","skeletal system development",495,0.288300303594879,1.73866152021002,4.09326049482266e-10,2.88165538835515e-08,3724,"14260/18439/21808/21857/474332/12153/16854/108655/13003/11977/268396/13614/75547/13405/21827/208727/74511/22177/12628/19401/69605/14634/17937/17387/16795/14451/214855/74155/16847/18514/16889/216616/20377/329628/59056/22059/54725/21812/18019/18214/17300/233781/18081/65960/12159/17260/16007/14191/233328/18605/14184/21873/66175/63873/12394/212937/20613/235626/12814/13666/213053/226844/18595/23967/170441/54352/18750/320910/16776/328572/21810/20481/20319/14284/20259/84505/373864/320277/12817/239337/13836/20779/240725/22658/83925/101476/14183/11695/232685/18933/12168/105278/17313/50754/66910/21809/58994/54635/216892/13038/17240/235611/14219/11647/13383/16420/15117/69170/215418/23876/215653/22337/12111/21386/17132/20354/19164/20379/30953/75302/19411/20474/15364/17389/19092/20204/22402/21803/213081/12832/12843/21825/14118/329872/13516/26564/217935/14180/14455/12162/19335/20855/17869/73835/414758/242585/13601/22418/17242/12393/15410/13004/228790/270106/69480/71371/14042/15251/18590/22411/103537/20583/18295/68259/56788/22171/20190/19219/14313/17390","Fmn1,P2rx7,Tgfb2,Timp1,Dnm3os,Bmp1,Lgals3,Foxp1,Vcan,Atp7a,Sh3pxd2b,Edn1,Akap13,Dmd,Thbs3,Hdac4,Lrrc17,Tyrobp,Cfh,Rara,Lnpk,Gli3,Nab2,Mmp14,Large1,Gas1,Arid5a,Errfi1,Lepr,Pbx1,Lipa,Efemp1,Sfrp1,Fat4,Evc,Trp53,Cadm1,Tgfbr1,Nfatc2,Ddr2,Foxc1,Xylt1,Ninj1,Twsg1,Bmp4,Mef2c,Ccn1,Fgr,Lrrk1,Enpp1,Fgfr3,Tjp2,Mustn1,Trpv4,Runx1,Tifab,Snai1,Setd2,Col11a1,Eif2ak3,Slc39a14,Flvcr1,Pdgfra,Osr1,Slc2a10,Irx5,Prkca,Itgb8,Lama5,Ep300,Tgfbi,Ski,Sfrp2,Fosl2,Scin,Setdb1,Col27a1,Spef2,Col13a1,Adamts12,Epha2,Src,Sulf1,Pcgf2,Trps1,Plekha1,Fgfr2,Alx4,Lncpint,Prrx1,Bmpr2,Cdk20,Mgp,Fbxw7,Tmem107,Tgfb3,Smpd3,Pdgfc,Spns2,Ctsk,Mdfi,Plxnb1,Ccn2,Alpl,Dlg1,Itgb6,Has2,Chaserr,Csrnp1,Fbln5,Rassf2,Vdr,Bgn,Tbx3,Maf,Sema4d,Psen1,Sfrp4,Schip1,Asxl2,Rarg,Six4,Hmga2,Mmp16,Prkg2,Prrx2,Ccn4,Tgfb1,Wdr19,Col5a2,Col1a2,Thbs1,Fbn1,Frem1,Epyc,Ror2,Dync2i1,Fgf9,Gas5,Bmp7,Rab23,Stc1,Myc,Ifitm5,Zfp950,Slc35d1,Ecm1,Wnt5a,Mdk,Runx2,Hoxb3,Ncan,Asxl1,Rpl13,Ttc9,Arid5b,Ext1,Hif1a,Pdgfa,Wnt11,Mbtd1,Snai2,Ogn,Ift80,Scube2,Tyms,Ryr1,Ptger4,Fst,Mmp2","iWAT_KD_vs_CTL","iWAT","GO:BP","DESeq2_Wald_stat","fgsea",1,0.05
"GO:0045785","positive regulation of cell adhesion",462,0.295092999733815,1.75626226189526,6.21308547388424e-10,4.26732894986781e-08,5051,"14260/57257/12505/14538/21808/105855/14537/66824/54519/29875/11501/12400/17311/68169/16773/14727/20963/58859/13405/20908/14726/19401/16414/14634/74030/12772/19271/14083/14268/26365/68732/11987/18793/74199/16398/56484/19204/407800/11352/16173/19261/18081/20296/12524/54446/20667/19159/13482/16194/12519/16007/21687/17886/102657/328365/104709/16952/11492/12774/19055/20750/18106/70839/16176/12394/100952/114249/107581/12333/20971/209446/12977/18750/277360/328572/192176/12571/11689/12042/107527/16452/16410/16728/15894/16451/114774/11854/13835/20779/13132/15558/17974/15170/11789/14999/12837/11735/18806/76088/20315/246707/54156/80859/11920/13643/15117/22324/24099/20677/319922/54721/11350/55985/16402/20339/268564/56320/11596/16400/170780/12144/320664/16401/170779/14114/21803/94214/21825/57376/16416/14728/76709/109648/67916/54357/12162/11629/207952/22003/16195/13866/228361/22418/20312/12522/17242/18762/170758/16197/20344/19877/14924/19219/70945/77044/21813/17973/192119/56460/11687/16878/56468/11486/13838/22417/243910/14991/74131/18772/110351/15205/74256/171285/55948/18003/19264/14998/13136/12053/75019/14115/19713/547431/12721/70450/21950/18167/223601/17926/83436/17127/108797/16825/21926/12484/12554/68813/16772/19260/15001/74015/211922/14347/27205/54371/14462/242122/170776/16456","Fmn1,Vav3,Cd44,Gcnt2,Tgfb2,Nckap1l,Gcnt1,Pycard,Apbb1ip,Iqgap1,Adam8,Cbfb,Kitl,Ndnf,Lama2,Lilrb4b,Syk,Efemp2,Dmd,Stx3,Pdpn,Rara,Itgb2,Gli3,Rin2,Ccr2,Ptprj,Ptk2,Fn1,Ceacam1,Carmil1,Slc7a1,Plaur,Vit,Itga2,Foxo3,Ptafr,Ecm2,Abl2,Il18,Sirpa,Ninj1,Ccl2,Cd86,Nfat5,Sox12,Cyth3,Dpp4,Il6ra,Cd80,Ccn1,Tek,Myh9,Cd276,Zmiz1,Pik3r6,Anxa1,Adam19,Ccr5,Ppp3ca,Spp1,Cd244a,P2ry12,Il1b,Runx1,Emilin1,Npnt,Col16a1,Capn1,Sdc4,Tfe3,Csf1,Prkca,Prex1,Ep300,Flna,Cdk6,Alox5,Bcl10,Il1rl2,Jak2,Itgav,L1cam,Icam1,Jak1,Pawr,Rhod,Epha1,Src,Dab2,Htr2a,Nck2,Ptpn6,Apc,H2-DMb1,Col8a1,Ank3,Pld2,Dock8,Cxcl12,Emilin2,Egfl6,Nfkbiz,Atm,Efnb3,Has2,Vav1,Tnfsf13b,Sox4,Vwc2,Tyk2,Abl1,Cxcl13,Itga5,Sele,Zbtb1,Dbn1,Ager,Itga3,Cd209e,Blm,Cass4,Itga4,Cd209d,Fbln1,Tgfb1,Spock2,Thbs1,Smarce1,Itgb3,Lilrb4a,Arpc2,Npy,Plpp3,Epb41l4b,Bmp7,Aif1,Klhl25,Tpm1,Il6st,Erbb2,Ambra1,Wnt5a,Cx3cl1,Cd83,Mdk,Prkcz,Rac3,Il7r,Selp,Rock1,Magi1,Ptger4,Mmrn1,Arid2,Tgfbr2,Nck1,Dicer1,Pkp3,Alox15,Lif,Socs5,Ada,Epha4,Wnt4,Nfkbid,H2-M3,Sash3,Pkp1,Rap1gap,Hes1,Cyld,Havcr2,Sfn,Nedd9,Ptprc,H2-DMa,Cd55,Bcl6,Rnase10,Fbln2,Ret,Btnl2,Coro1a,Unc13d,Tnfsf9,Npy2r,Cyrib,Myoc,Plekha2,Smad3,Mex3b,Ldb1,Tnf,Cd24a,Cdh13,Dock5,Lama1,Ptpn22,H2-Oa,Fcho1,Dennd6a,Fut7,Podxl,Chst2,Gata3,Vtcn1,Cd209c,F11r","iWAT_KD_vs_CTL","iWAT","GO:BP","DESeq2_Wald_stat","fgsea",1,0.05
"GO:0002573","myeloid leukocyte differentiation",249,0.358600032306782,2.02534524900907,1.09057098662849e-09,7.37051495603001e-08,3143,"27060/21934/210710/14159/11501/226691/108655/17311/72828/14727/17096/16477/20308/100040462/17082/53314/16331/74511/75766/22177/19401/14281/16795/19664/15950/26365/14127/20377/16409/17342/224109/16658/19255/20375/18081/24108/77125/12159/381319/17260/17886/216161/18733/12262/233328/21930/19055/18605/14184/24088/21873/12394/17874/209446/12977/18750/320910/12571/12912/14284/99982/98386/13836/20779/64602/12978/50754/15902/11789/235505/15163/16590/16420/56419/12192/101488212/14734/21349/11820/215653/236312/12768/19164/75302/19766/22402/21803/70747/16476/16416/51938/14118/14728/68027/26564/18383/17869/100033459/98952","Tcirg1,Tnfrsf11a,Gab3,Fes,Adam8,Ifi207,Foxp1,Kitl,Ubash3b,Lilrb4b,Lyn,Junb,Ccl9,Mndal,Il1rl1,Batf,Inpp5d,Lrrc17,Dcstamp,Tyrobp,Rara,Fos,Large1,Rbpj,Ifi203,Ceacam1,Fcer1g,Sfrp1,Itgam,Mitf,Nrros,Mafb,Ptpn2,Spi1,Ninj1,Ubd,Il33,Bmp4,Batf3,Mef2c,Myh9,Sbno2,Pirb,C1qc,Lrrk1,Tnfaip6,Ppp3ca,Enpp1,Fgfr3,Tlr2,Tjp2,Runx1,Myd88,Tfe3,Csf1,Prkca,Itgb8,Cdk6,Creb1,Fosl2,Kdm1a,Lbr,Epha2,Src,Ireb2,Csf1r,Fbxw7,Id2,Apc,Cd109,Hcls1,Kit,Itgb6,Diaph3,Zfp36l1,Evi2,Gpc3,Tal1,App,Rassf2,Ifi209,Ccr1,Psen1,Asxl2,Ripk1,Ccn4,Tgfb1,Tspan2,Jun,Itgb3,Ccdc39,Fbn1,Lilrb4a,Tmem178,Ror2,Tnfrsf11b,Myc,Ifi208,Eeig1","iWAT_KD_vs_CTL","iWAT","GO:BP","DESeq2_Wald_stat","fgsea",1,0.05
"GO:0018212","peptidyl-tyrosine modification",255,0.339861481681864,1.94571418470853,6.89164552147769e-09,3.66167429971343e-07,4346,"12505/18753/11491/14159/29875/14360/17311/14727/20963/17096/98878/234779/16414/19271/50490/14083/74155/216616/16800/20377/22059/260299/18214/11352/216869/16173/19255/12182/232431/19246/16194/19283/12519/21687/14191/15162/233328/14184/18595/18750/228357/11603/20319/15458/16452/15894/12747/12229/16451/13835/20779/14178/26904/15558/14183/15170/22390/14125/12978/50754/54635/13649/101490/12702/13837/15163/16590/56620/109246/16001/11350/16402/11820/218397/21802/15975/20354/17975/19164/110524/320664/78757/21803/226419/16416/19699/14728/56644/15200/67916/16195/13866/56013/547253/13841/12424/18762/14585/218624/18590/13548/257632/19219/19116/16878/56468/13838/19303/108652/17319/67742/12805/18011/15205/12388/11308/17005/18003/18596/19264","Cd44,Prkcd,Adam17,Fes,Iqgap1,Fyn,Kitl,Lilrb4b,Syk,Lyn,Ehd4,Plcg2,Itgb2,Ptprj,Nox4,Ptk2,Errfi1,Efemp1,Arhgef2,Sfrp1,Trp53,Cadm4,Ddr2,Abl2,Arrb2,Il18,Ptpn2,Bst1,Gprc5a,Ptpn1,Il6ra,Ptprz1,Cd80,Tek,Fgr,Hck,Lrrk1,Fgfr3,Pdgfra,Prkca,Lrp4,Agrn,Sfrp2,Hpx,Jak2,Icam1,Clk1,Btk,Jak1,Epha1,Src,Fgf7,Sh2d1b1,Htr2a,Fgfr2,Ptpn6,Wee1,Fcer1a,Csf1r,Fbxw7,Pdgfc,Egfr,Inpp5f,Socs3,Epha3,Hcls1,Kit,Clec4n,Tspan9,Igf1r,Abl1,Itga5,App,Rasa1,Tgfa,Ifnar1,Sema4d,Ncl,Psen1,Dgkq,Cass4,Rictor,Tgfb1,Dyrk3,Itgb3,Reln,Lilrb4a,Clec7a,Hbegf,Plpp3,Il6st,Erbb2,Srcin1,Parp14,Epha7,Cck,Prkcz,Gfra1,Il31ra,Pdgfa,Dyrk1a,Nod2,Ptger4,Prlr,Lif,Socs5,Epha4,Pxn,Slc35b3,Mif,Samsn1,Cntn1,Neurl1a,Hes1,Ctnnd1,Abi1,Ltk,Nedd9,Pdgfrb,Ptprc","iWAT_KD_vs_CTL","iWAT","GO:BP","DESeq2_Wald_stat","fgsea",1,0.05
