"pathway_id","pathway_name","setSize","enrichmentScore","NES","pvalue","padj","rank","leadingEdge","leadingEdge_symbols","contrast","tissue","database","ranking_metric","analysis_type","logFC_cutoff","fdr_cutoff"
"mmu00980","Metabolism of xenobiotics by cytochrome P450",40,-0.537182724334981,-1.95841087050716,0.000318735778609112,0.00133494043746875,3481,"68312/13076/14866/14867/14873/15483/14863/13106/14870/13107/14872/621603/11532/68214/12408/14862/14865/14871/56615/11522/110198/211666/71755/14860/66447/76263","Gstm7,Cyp1a1,Gstm5,Gstm6,Gsto1,Hsd11b1,Gstm2,Cyp2e1,Gstp1,Cyp2f2,Gstt2,Aldh3b2,Adh5,Gsto2,Cbr1,Gstm1,Gstm4,Gstt1,Mgst1,Adh1,Akr7a5,Mgst2,Dhdh,Gsta4,Mgst3,Gstk1","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu05222","Small cell lung cancer",89,0.358240367529546,1.73992451429445,0.00033250950152857,0.00137643468074617,3249,"12575/11783/16773/27015/23797/18033/14083/14268/22059/16398/12830/16776/12571/16410/16399/12567/12443/17873/16782/22033/12028/11796/94216/27401/19225/18707/22031/16400/22030/16780/18035/22032/17869/16774","Cdkn1a,Apaf1,Lama2,Polk,Akt3,Nfkb1,Ptk2,Fn1,Trp53,Itga2,Col4a5,Lama5,Cdk6,Itgav,Itga2b,Cdk4,Ccnd1,Gadd45b,Lamc2,Traf5,Bax,Birc3,Col4a6,Skp2,Ptgs2,Pik3cd,Traf3,Itga3,Traf2,Lamb3,Nfkbia,Traf4,Myc,Lama3","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04136","Autophagy - other",31,-0.576411262723492,-1.9842997185555,0.000383646541337154,0.00156986400823019,5419,"74370/329015/213948/225326/666468/67526/51897/67841/77040/19052/235040/56486/57436/11793/56208/93739/29869/74244/74781/66795/56717","Rptor,Atg2a,Atg9b,Pik3c3,Atg4a,Atg12,Atg13,Atg3,Atg16l1,Ppp2ca,Atg4d,Gabarap,Gabarapl1,Atg5,Becn1,Gabarapl2,Ulk2,Atg7,Wipi2,Atg10,Mtor","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04151","PI3K-Akt signaling pathway",300,0.248428416559563,1.45312249047523,0.000394306332504577,0.00157722533001831,3525,"104099/12575/17311/17246/14745/16773/20963/192897/21827/83490/23797/26931/17210/18033/14083/14268/22059/16398/56484/320207/15370/18414/22631/12125/245026/20393/231991/16194/12830/21687/30955/104709/18176/14184/24088/20750/11601/81877/18595/12977/18750/320910/16776/74747/100043318/12571/16653/12912/78134/16452/16410/16399/12567/16451/13836/14178/50791/11911/12443/263803/14183/16782/269643/12978/319480/54635/13649/17863/16590/94216/16001/14205/16420/74551/18707/16402/21802/15975/16400/243764/12913/16401/72930/665033/12843/21825/16416/21923/19699/16780/12064/14180/241226/53978/12841/17869/16188/13866/16774/13638/14164/18590/12986/14256/78284/16197","Itga9,Cdkn1a,Kitl,Mdm2,Lpar1,Lama2,Syk,Itgb4,Thbs3,Pik3ap1,Akt3,Ppp2r5c,Mcl1,Nfkb1,Ptk2,Fn1,Trp53,Itga2,Foxo3,Pik3r5,Nr4a1,Osmr,Ywhaz,Bcl2l11,Col6a6,Sgk1,Creb5,Il6ra,Col4a5,Tek,Pik3cg,Pik3r6,Nras,Fgfr3,Tlr2,Spp1,Angpt2,Tnxb,Pdgfra,Csf1,Prkca,Itgb8,Lama5,Ddit4,Gng5c,Cdk6,Kras,Creb1,Lpar4,Jak2,Itgav,Itga2b,Cdk4,Jak1,Epha2,Fgf7,Magi2,Atf4,Ccnd1,Pkn3,Fgfr2,Lamc2,Ppp2r2c,Csf1r,Itga11,Pdgfc,Egfr,Myb,Kit,Col4a6,Igf1r,Vegfd,Itgb6,Pck2,Pik3cd,Itga5,Tgfa,Ifnar1,Itga3,Chrm2,Creb3,Itga4,Ppp2r2b,Col6a5,Col1a2,Thbs1,Itgb3,Tnc,Reln,Lamb3,Bdnf,Fgf9,Itga8,Lpar2,Col9a3,Myc,Il3ra,Erbb2,Lama3,Efna3,Fgf1,Pdgfa,Csf3r,Flt3l,Creb3l4,Il7r","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu05165","Human papillomavirus infection",297,0.247557713180177,1.44357118477616,0.000393275699500029,0.00157722533001831,3278,"27060/104099/12575/242341/17246/16773/192897/21827/23797/26931/18033/14083/19664/14268/23962/22059/12914/16398/245026/231991/231655/12830/15213/18176/237336/20750/56489/245000/81877/320910/16776/433586/328572/17857/16897/12571/26941/16653/12912/93735/16391/16410/16399/12567/16451/12443/16782/269643/12028/53310/319480/13649/11789/94216/14997/17858/19225/11920/13383/16420/12695/14369/54721/18707/16402/15975/22031/16400/19164/58220/12913/16401/72930/18131/665033/15042/12843/21825/16416/21923/19699/16780/71609/19106/241226/16848/270118/12841/57265/16774/22418/20847","Tcirg1,Itga9,Cdkn1a,Atp6v0d2,Mdm2,Lama2,Itgb4,Thbs3,Akt3,Ppp2r5c,Nfkb1,Ptk2,Rbpj,Fn1,Oasl2,Trp53,Crebbp,Itga2,Col6a6,Creb5,Oasl1,Col4a5,Hey1,Nras,Tbpl1,Spp1,Ikbke,Atr,Tnxb,Itgb8,Lama5,Maml3,Ep300,Mx1,Llgl1,Cdk6,Nherf1,Kras,Creb1,Wnt16,Irf9,Itgav,Itga2b,Cdk4,Jak1,Ccnd1,Lamc2,Ppp2r2c,Bax,Dlg3,Itga11,Egfr,Apc,Col4a6,H2-M9,Mx2,Ptgs2,Atm,Dlg1,Itgb6,Patj,Fzd7,Tyk2,Pik3cd,Itga5,Ifnar1,Traf3,Itga3,Psen1,Pard6b,Creb3,Itga4,Ppp2r2b,Notch3,Col6a5,H2-T24,Col1a2,Thbs1,Itgb3,Tnc,Reln,Lamb3,Tradd,Eif2ak2,Itga8,Lfng,Maml2,Col9a3,Fzd2,Lama3,Wnt5a,Stat2","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu05414","Dilated cardiomyopathy",91,0.3675402582434,1.79200867993381,0.000407138446478472,0.00161045874384818,3172,"104099/21808/20541/16773/192897/326618/13405/59069/16398/11513/12289/13527/20191/320910/16410/16399/20650/12298/21954/21809/319480/16905/16420/54377/12295/16402/16400/12293/16401/12297/21803/12288/16416/18821/241226/22003/22004","Itga9,Tgfb2,Slc8a1,Lama2,Itgb4,Tpm4,Dmd,Tpm3,Itga2,Adcy7,Cacna1d,Dtna,Ryr2,Itgb8,Itgav,Itga2b,Sntb2,Cacnb4,Tnni3,Tgfb3,Itga11,Lmna,Itgb6,Cacng4,Cacnb1,Itga5,Itga3,Cacna2d1,Itga4,Cacnb3,Tgfb1,Cacna1c,Itgb3,Pln,Itga8,Tpm1,Tpm2","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04611","Platelet activation",111,0.334567423592067,1.68869711884766,0.000418314289530414,0.00163648227552558,3784,"54519/14360/17931/18783/20963/17096/19091/234779/21391/23797/14131/14127/16398/320207/11513/215449/30955/104709/70839/108101/109305/16440/16399/12229/20779/60596/29857/18436/22320/18707/19224/19092/12843/16416/16438/234889/14674/18762/16822/19877/22323/107589/14062/18710","Apbb1ip,Fyn,Ppp1r12a,Pla2g4a,Syk,Lyn,Prkg1,Plcg2,Tbxas1,Akt3,Fcgr3,Fcer1g,Itga2,Pik3r5,Adcy7,Rap1b,Pik3cg,Pik3r6,P2ry12,Fermt3,Orai1,Itpr3,Itga2b,Btk,Src,Gucy1a1,Mapk12,P2rx1,Vamp8,Pik3cd,Ptgs1,Prkg2,Col1a2,Itgb3,Itpr1,Gucy1a2,Gna13,Prkcz,Lcp2,Rock1,Vasp,Mylk,F2r,Pik3r3","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04360","Axon guidance",165,0.297864857334167,1.62118378650899,0.000434549719182937,0.00168151847857745,4316,"140570/14270/14159/14360/234779/117606/73181/14083/108151/18479/20360/13800/18019/57764/245857/19055/18176/18750/20563/16653/16728/20350/19876/11854/20353/13836/13835/20779/269473/17974/13845/12168/13837/235611/20315/13643/259302/20348/12767/11350/18707/218397/65254/20354/54712/58220/53972/98932/12322/12162/12934/18846/13841/22418/13638/80883/70584/18762/170758/214230/19877/18710/17973/22419/13838/22417/18208/20346/20347/117600/13639","Plxnb2,Srgap2,Fes,Fyn,Plcg2,Boc,Nfatc4,Ptk2,Sema3d,Pak1,Sema6c,Enah,Nfatc2,Ntn4,Ssh3,Ppp3ca,Nras,Prkca,Slit2,Kras,L1cam,Sema3f,Robo1,Rhod,Sema4c,Epha2,Epha1,Src,Lrig2,Nck2,Ephb3,Bmpr2,Epha3,Plxnb1,Cxcl12,Efnb3,Srgap3,Sema3c,Cxcr4,Abl1,Pik3cd,Rasa1,Dpysl5,Sema4d,Plxnc1,Pard6b,Ngef,Myl9,Camk2a,Bmp7,Dpysl2,Plxna3,Epha7,Wnt5a,Efna3,Ntng1,Pak4,Prkcz,Rac3,Pak6,Rock1,Pik3r3,Nck1,Wnt5b,Epha4,Wnt4,Ntn1,Sema3a,Sema3b,Srgap1,Efna4","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04931","Insulin resistance",102,-0.408533481770778,-1.72004547883062,0.000444065911392425,0.00169986520920111,3159,"74343/241113/18708/18706/210789/14583/58988/170826/244416/108079/228966/22259/19211/108099/18607/16367/12491/53412/11652/110854/232493/19017/110095/18127/16337/105787/74769/19247/18754/72508/14936/68401/19045/26457/58805/20787/18534/19013/56717/110078/100705/20528","Crtc2,Prkag3,Pik3r1,Pik3ca,Tbc1d4,Gfpt1,Rps6kb2,Ppargc1b,Ppp1r3b,Prkaa2,Ppp1r3d,Nr1h3,Pten,Prkag2,Pdpk1,Irs1,Cd36,Ppp1r3c,Akt2,Ptpa,Gys2,Ppargc1a,Pygl,Nos3,Insr,Prkaa1,Pik3cb,Ptpn11,Prkce,Rps6kb1,Gys1,G6pc3,Ppp1ca,Slc27a1,Mlxipl,Srebf1,Pck1,Ppara,Mtor,Pygb,Acacb,Slc2a4","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu00410","beta-Alanine metabolism",27,-0.59290366906498,-1.97460718705041,0.000527688177933893,0.0019901182716007,2148,"621603/56690/11409/11430/97212/11754/227095/11669/93747/246277/99586/104776","Aldh3b2,Mlycd,Acads,Acox1,Hadha,Aoc3,Hibch,Aldh2,Echs1,Csad,Dpyd,Aldh6a1","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04610","Complement and coagulation cascades",63,0.399682620359244,1.76221182396819,0.000536661106948504,0.0019901182716007,1090,"12274/19128/17174/12628/12259/16414/12267/14058/278180/14068/16411/12260/16409/18793/12273/18791/12262","C6,Pros1,Masp1,Cfh,C1qa,Itgb2,C3ar1,F10,Vsig4,F7,Itgax,C1qb,Itgam,Plaur,C5ar1,Plat,C1qc","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu05162","Measles",117,0.322567326052059,1.65210082493614,0.000534895100786442,0.0019901182716007,3388,"11783/170743/23797/14281/18033/14130/22059/266632/20848/24088/16176/56489/17874/246727/246728/17857/12571/56417/16391/193740/12567/16451/12443/12028/69165/17858/26419/54721/18707/230073/15975/22031/170780/170779/16476/14694/71609/19106/18035/15511/20847/170786","Apaf1,Tlr7,Akt3,Fos,Nfkb1,Fcgr2b,Trp53,Irak4,Stat3,Tlr2,Il1b,Ikbke,Myd88,Oas3,Oas2,Mx1,Cdk6,Adar,Irf9,Hspa1a,Cdk4,Jak1,Ccnd1,Bax,Cd209b,Mx2,Mapk8,Tyk2,Pik3cd,Rigi,Ifnar1,Traf3,Cd209e,Cd209d,Jun,Rack1,Tradd,Eif2ak2,Nfkbia,Hspa1b,Stat2,Cd209a","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu00500","Starch and sucrose metabolism",24,-0.61001373087923,-1.97445035778669,0.000567475260513105,0.00208269270868727,2238,"14751/77559/232493/110095/27357/14936/216558/68401/72157/110078/15277/74185/76051/11722","Gpi1,Agl,Gys2,Pygl,Gyg1,Gys1,Ugp2,G6pc3,Pgm1,Pygb,Hk2,Gbe1,Ganc,Amy1","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04137","Mitophagy - animal",96,-0.415281894010304,-1.74162420252825,0.000580054923742164,0.00210713829441031,4202,"71648/15461/13001/50873/75788/66437/233204/59040/12177/84092/52440/72018/13000/269523/19349/53375/382793/56486/22187/57436/72542/12995/231874/56208/67414/72825/53333/67443/100756/66734/93739/641376/20130/12034/68653/94044/14232/68350/74143/22190/270151/69104/66169/23802/68943/17827/214952/12176/170731","Optn,Hras,Csnk2b,Prkn,Smurf1,Fis1,Tbc1d17,Rhot1,Bnip3l,Usp8,Tax1bp1,Fundc1,Csnk2a2,Vcp,Rab7,Mtx2,Mtx3,Gabarap,Ubb,Gabarapl1,Pgam5,Csnk2a1,Ccz1,Becn1,Mfn1,Mon1a,Tomm40,Map1lc3b,Usp30,Map1lc3a,Gabarapl2,Tomm40l,Rras,Phb2,Samm50,Bcl2l13,Fkbp8,Mul1,Opa1,Ubc,Nlrx1,Marchf5,Tomm7,Amfr,Pink1,Mtx1,Rhot2,Bnip3,Mfn2","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu05150","Staphylococcus aureus infection",52,0.438180448050711,1.87378423128219,0.000673418933677901,0.00242158727665993,3210,"17174/12628/12259/16414/12267/14131/12260/14129/14130/16409/19204/12273/12262/15894/50909/14999/14289/66809/16153/20345","Masp1,Cfh,C1qa,Itgb2,C3ar1,Fcgr3,C1qb,Fcgr1,Fcgr2b,Itgam,Ptafr,C5ar1,C1qc,Icam1,C1ra,H2-DMb1,Fpr2,Krt20,Il10,Selplg","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu00260","Glycine, serine and threonine metabolism",34,-0.551474739893797,-1.95893785804913,0.000718396305115415,0.00251744412237866,4193,"18648/12183/12411/11655/235582/107869/100678/68133/109731/27364/218865/104174/13382/192166/236539/11754/257635/76238","Pgam1,Bpgm,Cbs,Alas1,Glyctk,Cth,Psph,Gcsh,Maob,Srr,Chdh,Gldc,Dld,Sardh,Phgdh,Aoc3,Sdsl,Grhpr","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu03420","Nucleotide excision repair",57,-0.480421020104419,-1.87413052768828,0.000720721007234635,0.00251744412237866,3772,"26370/66420/68240/14884/69833/66671/17749/67710/209357/13194/28015/13870/22591/231329/56438/19687/66491/72584/20022/66979/14885/69745/19358/99375/66467/18972/69920/20021","Cetn2,Polr2e,Rpa3,Gtf2h1,Polr2f,Ccnh,Polr2k,Polr2g,Gtf2h3,Ddb1,Polr2m,Ercc1,Xpc,Polr2b,Rbx1,Rfc1,Polr2l,Cul4b,Polr2j,Pole4,Gtf2h4,Pold4,Rad23a,Cul4a,Gtf2h5,Pold2,Polr2i,Polr2c","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu05412","Arrhythmogenic right ventricular cardiomyopathy",75,0.369943719471791,1.71386935058522,0.000721290169895008,0.00251744412237866,3010,"104099/20541/16773/192897/13405/16398/12289/13527/20191/320910/16410/16399/20650/12298/319480/16905/16420/54377/12295/16402/16400/12293/16401/12297/12288/16416/241226","Itga9,Slc8a1,Lama2,Itgb4,Dmd,Itga2,Cacna1d,Dtna,Ryr2,Itgb8,Itgav,Itga2b,Sntb2,Cacnb4,Itga11,Lmna,Itgb6,Cacng4,Cacnb1,Itga5,Itga3,Cacna2d1,Itga4,Cacnb3,Cacna1c,Itgb3,Itga8","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04260","Cardiac muscle contraction",74,-0.435519412696111,-1.778577548554,0.000957034903520752,0.00330780995779988,2441,"12865/66576/12858/84682/66152/17708/66142/12867/110323/12869/81904/67530/12859/67003/22272/98660/66594/12866/17711/66694/12857/66445/12861/17896/22273/12864/12868","Cox7a1,Uqcrh,Cox5a,Cox4i2,Uqcr10,mt-Co1,Cox7b,Cox7c,Cox6b1,Cox8b,Cacng7,Uqcrb,Cox5b,Uqcrc2,Uqcrq,Atp1a2,Uqcr11,Cox7a2,mt-Cytb,Uqcrfs1,Cox4i1,Cyc1,Cox6a1,Myl4,Uqcrc1,Cox6c,Cox8a","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu05145","Toxoplasmosis",102,0.334090366073175,1.67313020765757,0.000988022533463802,0.00338207713377994,3325,"21808/16773/23797/18033/266632/320207/20848/16154/30955/15980/104709/12774/24088/17874/16776/11689/193740/16452/16451/16782/21809/14999/11796/29857/26419/54721/21803/16780/18035/16153/15511/16774/16155/17087","Tgfb2,Lama2,Akt3,Nfkb1,Irak4,Pik3r5,Stat3,Il10ra,Pik3cg,Ifngr2,Pik3r6,Ccr5,Tlr2,Myd88,Lama5,Alox5,Hspa1a,Jak2,Jak1,Lamc2,Tgfb3,H2-DMb1,Birc3,Mapk12,Mapk8,Tyk2,Tgfb1,Lamb3,Nfkbia,Il10,Hspa1b,Lama3,Il10rb,Ly96","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04072","Phospholipase D signaling pathway",125,0.304572538430041,1.56655375166528,0.00126708768815815,0.00429603063794573,2659,"68262/18805/14360/17311/18783/14745/20963/234779/72318/23797/14127/320207/18717/11513/14126/19159/217480/104418/30955/104709/18176/18595/18750/16653/78134/11607/216148/18720/14125/54635/13649/13429/20698/18806/16590/19730/56632/18707/50784/110524/17532/11845","Agpat4,Pld1,Fyn,Kitl,Pla2g4a,Lpar1,Syk,Plcg2,Cyth4,Akt3,Fcer1g,Pik3r5,Pip5k1c,Adcy7,Ms4a2,Cyth3,Dgkb,Dgkz,Pik3cg,Pik3r6,Nras,Pdgfra,Prkca,Kras,Lpar4,Agtr1a,Shc2,Pip5k1a,Fcer1a,Pdgfc,Egfr,Dnm1,Sphk1,Pld2,Kit,Ralgds,Sphk2,Pik3cd,Plpp2,Dgkq,Mras,Arf6","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04213","Longevity regulating pathway - multiple species",56,-0.454749916894417,-1.76940943973428,0.00139834178913413,0.00469631770690331,3075,"241113/18708/18706/11793/58988/108079/20656/108099/224129/16367/12359/11652/12955/16337/105787/74769/18747/72508/20655/104111/13688/56717/11512/20480","Prkag3,Pik3r1,Pik3ca,Atg5,Rps6kb2,Prkaa2,Sod2,Prkag2,Adcy5,Irs1,Cat,Akt2,Cryab,Insr,Prkaa1,Pik3cb,Prkaca,Rps6kb1,Sod1,Adcy3,Eif4ebp2,Mtor,Adcy6,Clpb","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04550","Signaling pathways regulating pluripotency of stem cells",112,0.314814261727241,1.5829247435909,0.0014465863928662,0.00481294164355485,4602,"23797/16880/20848/12159/18176/14184/69587/20482/16653/93735/84505/16452/16451/13990/22658/14183/12168/17268/15902/11789/29857/16001/71041/14369/18707/21386/16323/16600/244349/13590/17869/16195/57265/22418/15904/22411/14368/18710/22419/16878/22417/21423/22423/26415/51869/93897/19712/69837/13544/22413","Akt3,Lifr,Stat3,Bmp4,Nras,Fgfr3,Pcgf3,Skil,Kras,Wnt16,Setdb1,Jak2,Jak1,Smarcad1,Pcgf2,Fgfr2,Bmpr2,Meis1,Id2,Apc,Mapk12,Igf1r,Pcgf6,Fzd7,Pik3cd,Tbx3,Inhba,Klf4,Kat6a,Lefty1,Myc,Il6st,Fzd2,Wnt5a,Id4,Wnt11,Fzd6,Pik3r3,Wnt5b,Lif,Wnt4,Tcf3,Wnt8b,Mapk13,Rif1,Fzd10,Rest,Pcgf1,Dvl3,Wnt2","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu00450","Selenocompound metabolism",17,-0.639824623372023,-1.91068371385754,0.00149478372140694,0.00488204591578779,3280,"107869/214580/216443/211006/232223/23972/26462/20768/229905","Cth,Pstk,Mars1,Sepsecs,Txnrd3,Papss2,Txnrd2,Sephs2,Kyat3","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04140","Autophagy - animal",155,-0.358311598295664,-1.6161686596208,0.00148710240240576,0.00488204591578779,4987,"213948/110157/13665/225326/237782/15289/13144/68441/666468/100502841/13030/384783/17966/67474/67526/71648/207565/15461/26409/51897/17274/16369/67841/26396/73205/74498/218035/13143/12015/77040/19052/52440/235040/26413/19349/26395/71732/218460/56486/18708/12633/22187/57436/18706/11793/54636/58988/54170/108079/56208/67727/170749/353047/19211/19744/67443/18607/16367/66734/93739/29869/74244/20130/11652/97287/22084/105787/77573/74769/20869/18747/72508/74781/22190/66795/54673/56717/12176/97998","Atg9b,Raf1,Eif2s1,Pik3c3,Smcr8,Hmgb1,Dapk3,Rraga,Atg4a,Epg5,Ctsb,Irs2,Nbr1,Snap29,Atg12,Optn,Camkk2,Hras,Map3k7,Atg13,Rab8a,Irs3,Atg3,Map2k2,C9orf72,Gorasp1,Vps41,Dapk2,Bad,Atg16l1,Ppp2ca,Tax1bp1,Atg4d,Mapk1,Rab7,Map2k1,Vps11,Wdr41,Gabarap,Pik3r1,Cflar,Ubb,Gabarapl1,Pik3ca,Atg5,Wdr45,Rps6kb2,Rragc,Prkaa2,Becn1,Stx17,Mtmr4,Plekhm1,Pten,Rheb,Map1lc3b,Pdpk1,Irs1,Map1lc3a,Gabarapl2,Ulk2,Atg7,Rras,Akt2,Mtmr14,Tsc2,Prkaa1,Vps33a,Pik3cb,Stk11,Prkaca,Rps6kb1,Wipi2,Ubc,Atg10,Sh3glb1,Mtor,Bnip3,Deptor","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu00380","Tryptophan metabolism",35,-0.525147654519784,-1.86282194459113,0.00156793619820908,0.00507441169602212,3552,"74147/13076/56752/110460/224530/109731/11761/12359/13382/78920/15107/97212/110446/11669/229905/93747/209692/270076","Ehhadh,Cyp1a1,Aldh9a1,Acat2,Acat3,Maob,Aox1,Cat,Dld,Dlst,Hadh,Hadha,Acat1,Aldh2,Kyat3,Echs1,Dhtkd1,Gcdh","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu05212","Pancreatic cancer",76,0.357900868704319,1.65355720109858,0.00163721299184706,0.00525088130718517,2391,"18805/21808/12575/27015/23797/18033/22059/21812/20848/73341/12571/16653/12567/16451/12443/17873/12028/21809/13649/19765/18806/12578/19730/26419/18707/21802","Pld1,Tgfb2,Cdkn1a,Polk,Akt3,Nfkb1,Trp53,Tgfbr1,Stat3,Arhgef6,Cdk6,Kras,Cdk4,Jak1,Ccnd1,Gadd45b,Bax,Tgfb3,Egfr,Ralbp1,Pld2,Cdkn2a,Ralgds,Mapk8,Pik3cd,Tgfa","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu05144","Malaria",48,0.414186811763946,1.74035855593284,0.00173981757432765,0.00553013443268431,3087,"20969/21808/21827/16414/16173/20296/13349/24088/16176/17874/15894/21809/20339/21803/21825/170733/16153","Sdc1,Tgfb2,Thbs3,Itgb2,Il18,Ccl2,Ackr1,Tlr2,Il1b,Myd88,Icam1,Tgfb3,Sele,Tgfb1,Thbs1,Klra17,Il10","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu00920","Sulfur metabolism",10,-0.733360341056295,-1.85571431606035,0.00200929241941596,0.00630447791103432,2921,"242291/211389/246221/22117/20341/23972/59010/23827","Bpnt2,Suox,Mpst,Tst,Selenbp1,Papss2,Sqor,Bpnt1","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu04922","Glucagon signaling pathway",93,-0.397894342377003,-1.66043126253256,0.0020188496681402,0.00630447791103432,3452,"19082/18795/12313/74343/241113/14120/12315/108079/14683/18746/108099/19056/16828/18641/18798/11652/232493/19017/110095/105787/110094/18747/14936/68263/68401/18576/18682/18597/107476/18534/19013/235344/18639/110078/100705/16832","Prkag1,Plcb1,Calm1,Crtc2,Prkag3,Fbp2,Calm3,Prkaa2,Gnas,Pkm,Prkag2,Ppp3cb,Ldha,Pfkl,Plcb4,Akt2,Gys2,Ppargc1a,Pygl,Prkaa1,Phka2,Prkaca,Gys1,Pdhb,G6pc3,Pde3b,Phkg1,Pdha1,Acaca,Pck1,Ppara,Sik2,Pfkfb1,Pygb,Acacb,Ldhb","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu05169","Epstein-Barr virus infection",186,0.267082796131182,1.49233642039805,0.00230872763669807,0.00714701772751749,2974,"12505/12495/12575/11783/17246/20963/17096/234779/27015/23797/53859/18033/19664/22059/266632/12125/20848/18034/24088/56489/17060/17874/246727/246728/60406/12571/16391/15894/12567/12229/16451/12443/17873/22033/20602/12028/14999/29857/14997/26419/27401/26398/54721/18707/230073/15975/22031/19766/15042/16476/22030/71609/19106/18035","Cd44,Entpd1,Cdkn1a,Apaf1,Mdm2,Syk,Lyn,Plcg2,Polk,Akt3,Map3k14,Nfkb1,Rbpj,Trp53,Irak4,Bcl2l11,Stat3,Nfkb2,Tlr2,Ikbke,Blnk,Myd88,Oas3,Oas2,Sap30,Cdk6,Irf9,Icam1,Cdk4,Btk,Jak1,Ccnd1,Gadd45b,Traf5,Ncor2,Bax,H2-DMb1,Mapk12,H2-M9,Mapk8,Skp2,Map2k4,Tyk2,Pik3cd,Rigi,Ifnar1,Traf3,Ripk1,H2-T24,Jun,Traf2,Tradd,Eif2ak2,Nfkbia","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
"mmu05214","Glioma",70,0.358481496937421,1.62797506086226,0.00234410381567233,0.00719397377913231,2391,"12575/17246/227541/234779/27015/23797/22059/18176/18595/18750/12571/16653/216148/12567/12443/17873/12028/13649/12578/16001/18707/75600/21802","Cdkn1a,Mdm2,Camk1d,Plcg2,Polk,Akt3,Trp53,Nras,Pdgfra,Prkca,Cdk6,Kras,Shc2,Cdk4,Ccnd1,Gadd45b,Bax,Egfr,Cdkn2a,Igf1r,Pik3cd,Calml4,Tgfa","iWAT_KD_vs_CTL","iWAT","KEGG","DESeq2_Wald_stat","fgsea",1,0.05
