"pathway_id","pathway_name","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","geneID","Count","contrast","tissue","direction","database","analysis_type","logFC_cutoff","fdr_cutoff"
"GO:0071216","cellular response to biotic stimulus","22/580","228/15043",0.0964912280701754,2.50261645493043,4.57827981011705,7.35082722121182e-05,0.00252930576076345,"Cd68,Cd84,Casp1,Cd300lb,Tnip3,Ccr5,Ccl2,Clec7a,Tlr1,Cxcl10,Fcgr4,Cd180,Lilrb4a,Cxcl2,Camp,Klrk1,Il12b,Il1b,Cxcl13,Havcr2,Il10,Stap1",22,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0002440","production of molecular mediator of immune response","23/580","245/15043",0.0938775510204082,2.4348275862069,4.53438972483592,7.74983232503861e-05,0.0026479497021076,"Dnajb9,Hmox1,Slc11a1,Casp1,Lilrb4b,Hpx,Tlr7,Clec7a,Fcer1a,Fcgr4,Batf,Il7r,Lilrb4a,Calhm6,Il12b,Il1b,Nr4a3,Card11,Enpp1,Prg2,Il10,Cd22,Il13ra2",23,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","17/580","152/15043",0.111842105263158,2.90075998185118,4.71655320521384,7.93824995047025e-05,0.00269349230958317,"Spc25,Plk3,Snhg15,Cdk1,Cenpa,Cenph,Psrc1,Tpx2,Birc5,Prc1,Ccnb1,Spdl1,Ndc80,Kif15,Kif11,Kif4,Stil",17,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0035634","response to stilbenoid","5/580","13/15043",0.384615384615385,9.97546419098143,6.48315940966847,8.33064204531338e-05,0.00278791212557542,"Saa2,Usp18,Fgl1,Saa3,Mup3",5,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0099024","plasma membrane invagination","10/580","60/15043",0.166666666666667,4.32270114942529,5.16422449114806,8.89188316768038e-05,0.002935523051168,"Nckap1l,Cd300a,Arhgap25,Itgb2,Fcgr1,Msr1,Clec7a,Bin2,Ighg2b,Stap1",10,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0050922","negative regulation of chemotaxis","8/580","40/15043",0.2,5.18724137931035,5.31014688069572,0.000120060141102467,0.00383407744723305,"Tnfaip6,Slamf8,C5ar2,Klrk1,Padi2,Cxcl13,Slit2,Stap1",8,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:1903037","regulation of leukocyte cell-cell adhesion","28/580","339/15043",0.0825958702064897,2.14222357847625,4.25961962075087,0.000129471109994966,0.00405510156048335,"Adam8,Lgals3,Nckap1l,Gpnmb,Cd44,Tnfaip8l2,Cd300a,Itgb2,Klhl25,Lilrb4b,Casp3,Ccl2,Vsig4,Cd83,Ada,Vav1,Il7r,Lilrb4a,Fgl1,Cdkn2a,Il12b,Il1b,Il20rb,Ccr7,Nr4a3,Card11,Sele,Havcr2",28,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:1990858","cellular response to lectin","4/580","8/15043",0.5,12.9681034482759,6.78041393188758,0.000135265764133351,0.00415665738085254,"Tyrobp,Clec7a,Clec4n,Klrk1",4,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0050777","negative regulation of immune response","18/580","174/15043",0.103448275862069,2.68305588585018,4.47167134056017,0.000136185176688395,0.00415875483312185,"Lgals3,Nckap1l,Cd300a,Lilrb4b,Mmp12,Slamf8,Usp18,Vsig4,Il7r,Lilrb4a,Sh2d1b1,Oas3,Il12b,Il20rb,Havcr2,Otop1,Oas1a,Il10",18,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0031649","heat generation","6/580","22/15043",0.272727272727273,7.07351097178683,5.70872777158456,0.000140786356482642,0.00427255986195149,"Il1rn,Ccr5,Apln,Mup11,Il1b,Mup3",6,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0030101","natural killer cell activation","11/580","77/15043",0.142857142857143,3.7051724137931,4.76568176121002,0.000168726756680471,0.00483479045467491,"Tyrobp,Clec12a,Slamf7,Fcgr4,Vav1,Lilrb4a,Nfil3,Klrk1,Fgr,Il12b,Havcr2",11,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0150076","neuroinflammatory response","11/580","77/15043",0.142857142857143,3.7051724137931,4.76568176121002,0.000168726756680471,0.00483479045467491,"Tyrobp,Cd200r1,Casp1,Cd200r4,C5ar1,Tlr1,Kcnn4,Cd200r3,Il1b,Stap1,Cst7",11,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0006949","syncytium formation","9/580","53/15043",0.169811320754717,4.40426154847105,4.97161664817882,0.000171984344701299,0.00483479045467491,"Tyrobp,Adam8,Ccng1,Cd44,Gdf15,Ccl8,Casp1,Cxcl10,Dcstamp",9,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0050867","positive regulation of cell activation","28/580","345/15043",0.0811594202898551,2.10496751624188,4.15783769951886,0.000173948766355004,0.00485664955663171,"Tyrobp,Adam8,Nckap1l,Cdkn1a,Cd300lb,Plek,Clec4d,Klhl25,Lilrb4b,Ccl2,Clec7a,Bst1,Cd83,Ada,Kcnn4,Vav1,Il7r,Lilrb4a,Klrk1,Il12b,Il1b,Ccr7,Nr4a3,Card11,Havcr2,Il10,Stap1,Myb",28,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0060761","negative regulation of response to cytokine stimulus","11/580","81/15043",0.135802469135802,3.52220093656875,4.55790178569692,0.00026644265146363,0.00707521084267008,"Il1rn,Naip2,Mmp12,Il1r2,Usp18,Oas3,Padi2,Otop1,Oas1a,Slit2,Stap1",11,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0002228","natural killer cell mediated immunity","10/580","69/15043",0.144927536231884,3.75887056471764,4.59964752300426,0.000293901685789327,0.0075979028400352,"Fcgr4,Vav1,Sh2d1b1,Klrk1,Calhm6,Il12b,Havcr2,H60b,Gzmb,Klrb1a",10,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0098543","detection of other organism","5/580","17/15043",0.294117647058824,7.62829614604463,5.47573306074374,0.000352282761399484,0.00882694139588655,"Naip2,Nlrc4,Clec7a,Tlr1,Clec4n",5,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0002269","leukocyte activation involved in inflammatory response","8/580","47/15043",0.170212765957447,4.41467351430668,4.69513403581454,0.000387261462055043,0.00941372887363653,"Tyrobp,Casp1,C5ar1,Tlr1,Kcnn4,Enpp1,Stap1,Cst7",8,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0008608","attachment of spindle microtubules to kinetochore","8/580","47/15043",0.170212765957447,4.41467351430668,4.69513403581454,0.000387261462055043,0.00941372887363653,"Spc25,Snhg15,Cdk1,Birc5,Ccnb1,Ndc80,Kif2c,Spag5",8,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0007059","chromosome segregation","29/580","381/15043",0.0761154855643045,1.9741469816273,3.85680752048079,0.000394562787156715,0.00954373157449362,"Spc25,Cenpu,Snhg15,Cdk1,Sycp3,Cenph,Psrc1,Tpx2,Fam83d,Birc5,Cenpi,Prc1,Mki67,Ccnb1,Top2a,Aspm,Spdl1,Ncapg,Ndc80,Kif15,Brca1,Kif14,Kif11,Kif2c,Spag5,Kif4,Bub1,Esco2,Stil",29,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0002224","toll-like receptor signaling pathway","10/580","72/15043",0.138888888888889,3.60225095785441,4.43228436520098,0.000417947236955479,0.0100595576343077,"Tlr13,Cd300a,Tnip3,Pik3ap1,S100a8,Tlr7,Fosl1,Tlr1,Tlr8,Irf4",10,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0045730","respiratory burst","6/580","27/15043",0.222222222222222,5.76360153256705,4.96109763896152,0.000473940560585725,0.0110797778900567,"Lipa,Slc11a1,Clec7a,Slamf8,Ncf4,Jchain",6,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0006633","fatty acid biosynthetic process","14/580","133/15043",0.105263157894737,2.73012704174229,4.01330890541988,0.000617258753339693,0.0136049480194679,"Hpgds,Elovl3,Acsl3,Klhl25,Elovl4,Pdk4,Insig1,Il1b,Elovl7,Brca1,Fa2h,Lipg,Scd3,Cthrc1",14,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0031348","negative regulation of defense response","20/580","231/15043",0.0865800865800866,2.24555903866249,3.82033152057251,0.000639034445318011,0.0139256115771265,"Cd44,Tnfaip8l2,Cd200r1,Clec12a,Mmp12,Tnfaip6,Slamf8,Usp18,Vsig4,Ada,Sh2d1b1,Oas3,Il12b,Il20rb,Havcr2,Otop1,Oas1a,Il10,Cst7,Cck",20,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0002367","cytokine production involved in immune response","14/580","134/15043",0.104477611940299,2.70975295934123,3.98106347168355,0.000665482068534331,0.014350834875386,"Hmox1,Slc11a1,Casp1,Lilrb4b,Tlr7,Clec7a,Fcer1a,Lilrb4a,Calhm6,Il12b,Il1b,Nr4a3,Prg2,Il10",14,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0001913","T cell mediated cytotoxicity","8/580","51/15043",0.156862745098039,4.0684246112238,4.39550071065076,0.000685050815191842,0.014489862697088,"Nckap1l,H2-Q7,Il7r,Il12b,H60b,H2-M2,Gzmb,Gzmm",8,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0140253","cell-cell fusion","8/580","51/15043",0.156862745098039,4.0684246112238,4.39550071065076,0.000685050815191842,0.014489862697088,"Tyrobp,Adam8,Cd44,Gdf15,Ccl8,Casp1,Cxcl10,Dcstamp",8,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0031640","killing of cells of another organism","9/580","64/15043",0.140625,3.64727909482759,4.24997037309516,0.00073391378105757,0.015259160571265,"Lgals3,Ccl8,Clec7a,Cxcl10,Camp,Cxcl1,Cxcl13,Gzmb,Ccl22",9,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0141061","disruption of cell in another organism","9/580","64/15043",0.140625,3.64727909482759,4.24997037309516,0.00073391378105757,0.015259160571265,"Lgals3,Ccl8,Clec7a,Cxcl10,Camp,Cxcl1,Cxcl13,Gzmb,Ccl22",9,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0032102","negative regulation of response to external stimulus","26/580","342/15043",0.0760233918128655,1.9717584190361,3.6402861388259,0.000789668361048798,0.0161435967032821,"Cd44,Tnfaip8l2,Cd200r1,Clec12a,Mmp12,Tnfaip6,Slamf8,Usp18,Vsig4,Ada,C5ar2,Sh2d1b1,Klrk1,Oas3,Il12b,Il20rb,Padi2,Cxcl13,Fabp7,Havcr2,Otop1,Oas1a,Slit2,Il10,Stap1,Cst7",26,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0046849","bone remodeling","11/580","92/15043",0.119565217391304,3.10106821589205,4.04796307023102,0.000806833137485295,0.0162900277262527,"Ctss,Adam8,Ctsk,Spp1,Pdk4,Fcgr4,Dcstamp,Enpp1,Tph1,Car2,Cthrc1",11,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0044283","small molecule biosynthetic process","34/580","495/15043",0.0686868686868687,1.78147683733891,3.54041897221611,0.000832523294811442,0.0165566070668345,"Hpgds,Slc19a2,Lipa,Atf3,Elovl3,Acsl3,Ephx1,Sptlc3,Plek,Abcg1,Klhl25,Cyp51,Sik1,Spp1,Tk1,Elovl4,Hmgcs1,Got1l1,Ada,Fcer1a,Pdk4,Insig1,Mup11,Dhrs9,Mvd,Gulo,Il1b,Elovl7,Mup3,Brca1,Fa2h,Lipg,Scd3,Cthrc1",34,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0006909","phagocytosis","18/580","202/15043",0.0891089108910891,2.31114714919768,3.75693025765765,0.00084025081472366,0.0165566070668345,"Tyrobp,Nckap1l,Cd300a,Slc11a1,Arhgap25,Itgb2,Fcgr1,Msr1,Ccl2,Clec7a,Vav1,Ncf4,Fgr,Ccr7,Bin2,Ptx3,Ighg2b,Stap1",18,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0032604","granulocyte macrophage colony-stimulating factor production","4/580","12/15043",0.333333333333333,8.64540229885057,5.3056014628097,0.000845322688993162,0.0165566070668345,"Cd84,Fcer1a,Il12b,Il1b",4,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0050000","chromosome localization","12/580","107/15043",0.11214953271028,2.90873348372543,3.96787173135559,0.000847145265392679,0.0165566070668345,"Spc25,Snhg15,Cdk1,Psrc1,Fam83d,Birc5,Ccnb1,Spdl1,Ndc80,Kif14,Kif2c,Spag5",12,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0002701","negative regulation of production of molecular mediator of immune response","7/580","41/15043",0.170731707317073,4.42813288477712,4.40162046013991,0.000876937342454359,0.0170028406953651,"Hmox1,Lilrb4b,Lilrb4a,Prg2,Il10,Cd22,Il13ra2",7,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0007204","positive regulation of cytosolic calcium ion concentration","14/580","138/15043",0.101449275362319,2.63120939530235,3.85496876091877,0.000891565671909564,0.0172181417903167,"C3ar1,Ccr5,C5ar1,P2ry2,Ryr2,Cxcl2,C5ar2,Cxcl1,Ccl3,Ccr10,Il1b,Ccr7,Cxcl13,Ccr9",14,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0045453","bone resorption","9/580","66/15043",0.136363636363636,3.53675548589342,4.13595454345811,0.000921381955648581,0.0175854384191366,"Ctss,Adam8,Ctsk,Spp1,Pdk4,Fcgr4,Dcstamp,Enpp1,Car2",9,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0141060","disruption of anatomical structure in another organism","9/580","67/15043",0.134328358208955,3.48396809058158,4.0805912505619,0.00102871839654063,0.0193319926365289,"Lgals3,Ccl8,Clec7a,Cxcl10,Camp,Cxcl1,Cxcl13,Gzmb,Ccl22",9,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0009629","response to gravity","3/580","6/15043",0.5,12.9681034482759,5.8716201960656,0.0010451626638705,0.019343427180573,"Ccng1,Fosl1,Otop1",3,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0043378","positive regulation of CD8-positive, alpha-beta T cell differentiation","3/580","6/15043",0.5,12.9681034482759,5.8716201960656,0.0010451626638705,0.019343427180573,"Nckap1l,Lilrb4b,Lilrb4a",3,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:2000523","regulation of T cell costimulation","3/580","6/15043",0.5,12.9681034482759,5.8716201960656,0.0010451626638705,0.019343427180573,"Lilrb4b,Lilrb4a,Ccr7",3,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:1902107","positive regulation of leukocyte differentiation","17/580","190/15043",0.0894736842105263,2.32060798548094,3.66843834931517,0.00110782974522686,0.020272869420144,"Tyrobp,Adam8,Nckap1l,Ccl9,Klhl25,Lilrb4b,Cd83,Ada,Il7r,Dcstamp,Lilrb4a,Ccl3,Il12b,Ccr7,Cd101,Il10,Car2",17,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0046631","alpha-beta T cell activation","16/580","174/15043",0.0919540229885057,2.38493856520016,3.67961048858087,0.00115043864695795,0.0209049976857219,"Nckap1l,Cd44,Clec4a2,Cd300a,Klhl25,Lilrb4b,Ly9,Cd83,Ada,Batf,Lilrb4a,Il12b,Irf4,Ccr7,Card11,Myb",16,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0097006","regulation of plasma lipoprotein particle levels","8/580","57/15043",0.140350877192982,3.64016938898972,3.99911553323081,0.00145226605219242,0.0253397464643709,"Soat1,Lipa,Acsl3,Abcg1,Msr1,Pla2g2e,Lipg,Mfsd2a",8,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0019915","lipid storage","11/580","99/15043",0.111111111111111,2.88180076628352,3.76179742430824,0.00148553232266365,0.025647741796942,"Soat1,Lipa,Abcg1,Msr1,Plin2,Gla,Apoc4,Mup11,Il1b,Mup3,Enpp1",11,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0170062","nutrient storage","11/580","99/15043",0.111111111111111,2.88180076628352,3.76179742430824,0.00148553232266365,0.025647741796942,"Soat1,Lipa,Abcg1,Msr1,Plin2,Gla,Apoc4,Mup11,Il1b,Mup3,Enpp1",11,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0001820","serotonin secretion","4/580","14/15043",0.285714285714286,7.41034482758621,4.80527186299033,0.00160739979715543,0.027175624252254,"Lgals3,Cd300a,Slc18a2,Fcer1a",4,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0002709","regulation of T cell mediated immunity","10/580","86/15043",0.116279069767442,3.01583801122694,3.75422419920152,0.0017062532817187,0.0280832364546108,"Nckap1l,Lilrb4b,H2-Q7,Il7r,Lilrb4a,Il12b,Il1b,Il20rb,H60b,H2-M2",10,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","10/580","86/15043",0.116279069767442,3.01583801122694,3.75422419920152,0.0017062532817187,0.0280832364546108,"C3ar1,Plek,C5ar1,Ms4a2,P2ry2,C5ar2,Plch2,Sele,Ntsr2,Cck",10,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0071827","plasma lipoprotein particle organization","6/580","34/15043",0.176470588235294,4.57697768762678,4.18135852067534,0.00171281302977364,0.0280832364546108,"Soat1,Acsl3,Abcg1,Pla2g2e,Lipg,Mfsd2a",6,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0050766","positive regulation of phagocytosis","9/580","72/15043",0.125,3.24202586206897,3.81873091249353,0.0017275412930176,0.0282299891561338,"Nckap1l,Slc11a1,Fcgr1,Ccl2,Clec7a,Ccr7,Ptx3,Ighg2b,Stap1",9,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0007093","mitotic cell cycle checkpoint signaling","13/580","132/15043",0.0984848484848485,2.55432340647858,3.59180345133337,0.00176140424333778,0.0282769365524491,"Ccng1,Cdkn1a,Spc25,Plk3,Cdk1,Birc5,Ccnb1,Spdl1,Ndc80,Brca1,Clspn,Bub1,Stil",13,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0006837","serotonin transport","5/580","24/15043",0.208333333333333,5.40337643678161,4.32323180310946,0.00193518610491153,0.03030551060448,"Lgals3,Cd300a,Slc18a2,Fcer1a,Slc18a1",5,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0070269","pyroptotic inflammatory response","6/580","35/15043",0.171428571428571,4.44620689655172,4.08744154407684,0.00200090017514877,0.0311350262922832,"Casp1,Casp3,Naip2,Nlrc4,Gsdme,Gzmb",6,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0002507","tolerance induction","5/580","25/15043",0.2,5.18724137931035,4.19594268544804,0.00234328622997387,0.0352286046758533,"C3ar1,Lilrb4b,Lilrb4a,Ccr7,Havcr2",5,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0000280","nuclear division","26/580","370/15043",0.0702702702702703,1.82254426840634,3.20802895591513,0.0024115701106745,0.035923571831572,"Spc25,Snhg15,Cdk1,Sycp3,Psrc1,Tpx2,Birc5,Cenpi,Il1b,Prc1,Mki67,Ccnb1,Top2a,Aspm,Spdl1,Ncapg,Ndc80,Kif15,Kif14,Kif11,Dnmt3l,Osm,Kif2c,Spag5,Kif4,Bub1",26,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0010817","regulation of hormone levels","31/580","468/15043",0.0662393162393162,1.71799661066902,3.15993853295869,0.00244224993690507,0.0362700097012711,"Il1rn,Mcpt4,Cpa3,Pex5l,Ctsk,Abcg1,Ces2e,Spp1,Slc18a2,Adh6b,Kcnn4,Bmal1,Dio2,Apln,Mup11,Duoxa1,Birc5,Hmga1,Pcsk4,Adh7,Dhrs9,Il1b,Mup3,Enpp1,Osm,Gcnt4,Vdr,Hmga2,Foxa1,Myb,Sox11",31,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0071887","leukocyte apoptotic process","12/580","122/15043",0.0983606557377049,2.55110231769361,3.44476018426106,0.00263577121815852,0.0387902956985618,"Adam8,Lgals3,Lipa,Cd44,Ccr5,Casp3,Ada,Il7r,Cdkn2a,Ccr7,Nr4a3,Il10",12,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0035336","long-chain fatty-acyl-CoA metabolic process","4/580","16/15043",0.25,6.48405172413793,4.39504156098121,0.00274857511273208,0.0396855474130284,"Elovl3,Acsl3,Elovl4,Elovl7",4,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0060142","regulation of syncytium formation by plasma membrane fusion","5/580","26/15043",0.192307692307692,4.98773209549072,4.07529126120084,0.00281051841692694,0.039919165654375,"Tyrobp,Gdf15,Ccl8,Cxcl10,Dcstamp",5,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0018958","phenol-containing compound metabolic process","10/580","92/15043",0.108695652173913,2.81915292353823,3.50481902390735,0.0028297501258711,0.040075823521757,"Ctsk,Mfsd12,Tomt,Tph2,Dio2,Duoxa1,Hdc,Tph1,Cited1,Gcnt4",10,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0031577","spindle checkpoint signaling","7/580","51/15043",0.137254901960784,3.55987153482083,3.66700133655619,0.00324101725868768,0.0449875293350795,"Spc25,Birc5,Ccnb1,Spdl1,Ndc80,Bub1,Stil",7,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0031100","animal organ regeneration","8/580","65/15043",0.123076923076923,3.19214854111406,3.54680522742873,0.00339117207971963,0.0466739909338314,"Cdkn1a,Hmox1,Lcp1,Ccl2,F7,Cdk1,Ccna2,Il10",8,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
"GO:0070555","response to interleukin-1","10/580","95/15043",0.105263157894737,2.73012704174229,3.38755104514826,0.0035793999283964,0.0488518101959352,"Il1rn,Ccl2,Il1r2,Cxcl2,Camp,Saa3,Il1b,St18,Sele,Cited1",10,"gWAT_KD_vs_CTL","gWAT","Up","GO:BP","ORA",1,0.05
