"pathway_id","pathway_name","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","geneID","Count","contrast","tissue","direction","database","analysis_type","logFC_cutoff","fdr_cutoff"
"GO:0050886","endocrine process","19/1423","82/15043",0.231707317073171,2.44945409046501,4.25400276017228,0.000183792022490863,0.0111220429610185,"Edn1,Mcpt4,Tacr1,Kcnn4,Spp1,Il1b,Runx1,Pex5l,Inha,Vdr,Inhba,Rab11fip1,C1qtnf3,Wnk4,Tac1,Lif,Or51e2,Ecrg4,Gata3",19,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0043303","mast cell degranulation","13/1423","45/15043",0.288888888888889,3.05393925197158,4.46009249422988,0.000186838232709273,0.0111997182135351,"Cd84,Milr1,Lat2,Mrgprb1,Cd300a,Ms4a2,Fgr,Slc18a2,Fcer1a,Mrgprx2,Kit,Adora3,Adora2b",13,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0042552","myelination","31/1423","167/15043",0.18562874251497,1.9623423567482,4.04214083042079,0.000194233964432847,0.0114278583072895,"Adgrg6,Tnfrsf21,Itgb4,Epb41l3,Adam22,Itgax,Wasf3,Ugt8a,Nfasc,Ptprz1,Enpp1,Fgfr3,Prx,Cdk18,Egr2,Cxcr4,Ccdc39,Pou3f1,Gjc3,Erbb2,Kif14,Ncmap,Cmtm8,Sox10,Erbb3,Cntn1,Mal,Myrf,Tmem163,Myoc,Tnf",31,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0060632","regulation of microtubule-based movement","13/1423","46/15043",0.282608695652174,2.98754926823307,4.36376456596058,0.000238136006420938,0.0130976306592583,"Tacr1,Trim46,Clxn,Cfap69,Ccdc39,Map2,Rsph4a,Ccdc65,Cfap45,Tac1,Dnah11,Rnase10,Hap1",13,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0036006","cellular response to macrophage colony-stimulating factor stimulus","14/1423","52/15043",0.269230769230769,2.84612681766582,4.31037037595201,0.000243235822756135,0.0130976306592583,"Dcstamp,Ccl2,Fgfr3,Epha2,Epha1,Fgfr2,Ephb3,Epha3,Kit,Tyro3,Ror2,Erbb2,Epha7,Ltk",14,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0006836","neurotransmitter transport","32/1423","177/15043",0.180790960451977,1.91120057489747,3.94157906368409,0.000254891225377748,0.0135159414718978,"Stx3,Mctp1,Pak1,Slc6a4,Nr4a1,Mctp2,Slc18a2,Cacna1d,Snap25,Brsk1,Doc2g,Cacnb4,Rims3,Slc18a1,Sphk1,Syt2,Trim9,Npy,Kcnh1,Camk2a,Slc6a17,Nlgn1,Sv2a,Tspoap1,Syn1,Rims2,Doc2b,Ppfia3,Syt8,Slc6a15,Ppfia2,Nos1",32,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0009612","response to mechanical stimulus","34/1423","193/15043",0.176165803108808,1.86230651873914,3.89712005877727,0.000276026399580658,0.0143477650309814,"Tnfrsf11a,Got1,Slc8a1,Etv1,Tlr7,Edn1,Fos,Itga2,Tacr1,Ccl2,Il33,Il1b,Angpt2,Col11a1,Ryr2,Gap43,Kcnj2,Pawr,Htr7,Htr2a,Phf24,Fosl1,Tlr8,Kit,Ptgs2,Cxcr4,Ano3,Cacnb3,Slitrk6,Slc12a2,Sox9,Piezo2,Nos1,Tnf",34,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0006883","intracellular sodium ion homeostasis","8/1423","20/15043",0.4,4.22853127196065,4.66990827140008,0.000280000450714776,0.0143477650309814,"Slc8a1,Fxyd2,Spp1,Atp1b1,Atp1a4,Scnn1a,Slc12a2,Scnn1b",8,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0002448","mast cell mediated immunity","13/1423","47/15043",0.276595744680851,2.92398439018555,4.2700154428005,0.000301013701892065,0.0147126235524783,"Cd84,Milr1,Lat2,Mrgprb1,Cd300a,Ms4a2,Fgr,Slc18a2,Fcer1a,Mrgprx2,Kit,Adora3,Adora2b",13,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0140353","lipid export from cell","13/1423","47/15043",0.276595744680851,2.92398439018555,4.2700154428005,0.000301013701892065,0.0147126235524783,"Tnfrsf11a,Pla2g4a,Edn1,Spp1,Il1b,Runx1,Igfbp3,Myb,Ptgs2,Inhba,Wnk4,Tac1,Ecrg4",13,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0002175","protein localization to paranode region of axon","4/1423","5/15043",0.8,8.45706254392129,5.3904427259206,0.000368728654331864,0.0169255163873062,"Epb41l3,Ugt8a,Nfasc,Mal",4,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0001578","microtubule bundle formation","24/1423","122/15043",0.19672131147541,2.0796055435872,3.87001585694152,0.000410464085662798,0.0182140629859686,"Mtcl1,Psrc1,Pierce1,Ift56,Dnah7b,Spef2,Trim46,Clxn,Cfap69,Dnaaf3,Ccdc39,Map2,Rsph4a,Ccdc65,Armc2,Ttll3,Rsph1,Hydin,Dnai2,Trim36,Cfap47,Tekt2,Spaca9,Lrrc23",24,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0007586","digestion","19/1423","87/15043",0.218390804597701,2.30868086687507,3.95687507863927,0.000412783297132434,0.0182140629859686,"Kcnn4,Cyp7b1,Cyp39a1,Kcnma1,Chrm3,Pawr,Muc13,Slc9a4,Ezr,Vdr,Sct,Pls1,Cck,Wnk4,Sox9,Gpr39,Slc5a1,Inava,Chrm1",19,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0035082","axoneme assembly","19/1423","88/15043",0.215909090909091,2.28244585702421,3.89990344454369,0.000480584332551537,0.0207730125784521,"Pierce1,Ift56,Dnah7b,Spef2,Clxn,Cfap69,Dnaaf3,Ccdc39,Rsph4a,Ccdc65,Armc2,Ttll3,Rsph1,Hydin,Dnai2,Cfap47,Tekt2,Spaca9,Lrrc23",19,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0036215","response to stem cell factor","12/1423","44/15043",0.272727272727273,2.88308950360953,4.04327086819186,0.000586696683519707,0.0248524715138948,"Fgfr3,Epha2,Epha1,Fgfr2,Ephb3,Epha3,Kit,Tyro3,Ror2,Erbb2,Epha7,Ltk",12,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0036216","cellular response to stem cell factor stimulus","12/1423","44/15043",0.272727272727273,2.88308950360953,4.04327086819186,0.000586696683519707,0.0248524715138948,"Fgfr3,Epha2,Epha1,Fgfr2,Ephb3,Epha3,Kit,Tyro3,Ror2,Erbb2,Epha7,Ltk",12,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0038109","Kit signaling pathway","12/1423","44/15043",0.272727272727273,2.88308950360953,4.04327086819186,0.000586696683519707,0.0248524715138948,"Fgfr3,Epha2,Epha1,Fgfr2,Ephb3,Epha3,Kit,Tyro3,Ror2,Erbb2,Epha7,Ltk",12,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0031649","heat generation","8/1423","22/15043",0.363636363636364,3.84411933814604,4.31495649192402,0.000598436973045433,0.024852735468828,"Tnfrsf11a,Il1rn,Il1b,Htr2a,Mup3,Mup11,Ptgs2,Tnf",8,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0042403","thyroid hormone metabolic process","8/1423","22/15043",0.363636363636364,3.84411933814604,4.31495649192402,0.000598436973045433,0.024852735468828,"Crym,Duoxa1,Gcnt4,Reln,Dio2,Duox2,Dio3,Gata3",8,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0051048","negative regulation of secretion","29/1423","163/15043",0.177914110429448,1.88078844918495,3.65452246243081,0.000636553643696455,0.025762177401575,"Il1rn,Pla2r1,Cd84,Prkg1,Edn1,Adra2a,Sfrp1,Cd300a,Il1b,Igfbp3,Gnaz,Htr7,Mup3,Inha,Mup11,Sct,Rab11fip1,Trim9,Pde1c,Cbarp,Vsnl1,Srcin1,Wnk4,Lif,Erbb3,Gpr39,Nos1,Npy2r,Tnf",29,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0001878","response to yeast","6/1423","13/15043",0.461538461538462,4.87907454456998,4.52258772695119,0.000677660601854994,0.0266798815831602,"Plcg2,Ptx3,Clec4n,Npy,Tac1,Camp",6,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0034116","positive regulation of heterotypic cell-cell adhesion","6/1423","13/15043",0.461538461538462,4.87907454456998,4.52258772695119,0.000677660601854994,0.0266798815831602,"Cd44,Gcnt2,Il1b,Ager,Bmp7,Tnf",6,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0035881","amacrine cell differentiation","5/1423","9/15043",0.555555555555556,5.87296009994534,4.72654204545087,0.00068442252094037,0.0266798815831602,"Tgif1,Tgif2,Bhlhe22,Miat,Rorb",5,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0044060","regulation of endocrine process","11/1423","39/15043",0.282051282051282,2.9816566661261,4.00519694976312,0.000723055611400305,0.02767647804119,"Kcnn4,Spp1,Runx1,Pex5l,Inha,Vdr,Inhba,Tac1,Lif,Or51e2,Ecrg4",11,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0070664","negative regulation of leukocyte proliferation","19/1423","91/15043",0.208791208791209,2.20720038921023,3.73350817996677,0.000744901340740362,0.0280065273317412,"Cd44,Lilrb4b,Tnfrsf21,Enpp3,Vsig4,Cd300a,Il33,Cd80,Cd276,Gpnmb,Pawr,Pde5a,Cdkn2a,Lilrb4a,Il10,Erbb2,Havcr2,Arg1,Vtcn1",19,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0032026","response to magnesium ion","7/1423","18/15043",0.388888888888889,4.11107206996174,4.2687996527459,0.000832316626147672,0.0308548903948083,"Plcg2,Kcnip3,Enpp1,Kcnc2,Ryr2,Ank3,Tnfrsf11b",7,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0009582","detection of abiotic stimulus","17/1423","78/15043",0.217948717948718,2.30400742382471,3.73212080570552,0.000835228383365917,0.0308548903948083,"Itga2,Col11a1,Cacnb4,Pawr,Htr7,Htr2a,Phf24,Kit,Cxcr4,Ano3,Cacnb3,Ano1,Tulp1,Tac1,Slc12a2,Piezo2,Tnf",17,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0003341","cilium movement","33/1423","197/15043",0.16751269035533,1.77083162404443,3.52009672418667,0.000845316533984227,0.0310470592886461,"Tacr1,Pierce1,Efhb,Dnah7b,Spef2,Dnah14,Atp1a4,Clxn,Cfap69,Ccdc39,Enkur,Rsph4a,Ccdc65,Cfap45,Armc2,Ttll3,Rsph1,Pacrg,Tac1,Nme5,Hydin,Dnah11,Klc3,Nsun7,Ly6k,Dnai2,Eno4,Rnase10,Cfap47,Tekt2,Spaca9,Lrrc23,Ccdc146",33,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0032715","negative regulation of interleukin-6 production","12/1423","46/15043",0.260869565217391,2.75773778606129,3.85920187723609,0.000906439903643121,0.0323568491446539,"Cd84,Lilrb4b,Cd200r1,Prg4,Lilrb4a,C5ar2,C1qtnf3,Il10,Nr1h4,Muc16,Havcr2,Tnf",12,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0009914","hormone transport","47/1423","312/15043",0.150641025641026,1.59247571940826,3.4182075386335,0.000911998429284389,0.0323733967579498,"Il1rn,Edn1,Adra2a,Lepr,Sfrp1,Tacr1,Trpm4,Slc18a2,Ildr2,Spp1,Il1b,Runx1,Cacna1d,Snap25,Igfbp3,Slc7a5,Chrm3,Pex5l,Gnaz,Mup3,Inha,Mup11,Myb,Crym,Vdr,Adora3,Sct,Inhba,Hmga2,Rab11fip1,Ano1,C1qtnf3,Pde1c,Vsnl1,Nr1h4,Rims2,Doc2b,Dio2,Wnk4,Tac1,Lif,Gpr39,Nos1,Ecrg4,Tnf,Glp1r,Gata3",47,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0015698","inorganic anion transport","22/1423","114/15043",0.192982456140351,2.04008087682312,3.60305479158555,0.000918029207047196,0.032406431008766,"Slc37a2,Slc25a27,Clca3a1,Enpp1,Gabre,Slc1a4,Glrb,Gabrb3,Ano3,Vdr,Sfrp4,Slc37a1,Prkg2,Clic6,Stc2,Ano1,Tmc4,Wnk4,Ano9,Slc12a2,Gabrq,Clic3",22,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0009581","detection of external stimulus","17/1423","79/15043",0.215189873417722,2.27484277289022,3.67208741026032,0.000972185446703149,0.034046160822713,"Itga2,Col11a1,Cacnb4,Pawr,Htr7,Htr2a,Phf24,Kit,Cxcr4,Ano3,Cacnb3,Ano1,Tulp1,Tac1,Slc12a2,Piezo2,Tnf",17,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0010001","glial cell differentiation","40/1423","255/15043",0.156862745098039,1.65824755763163,3.42666235958744,0.000975196926303709,0.034046160822713,"Adgrg6,Zfp365,Tnfrsf21,Itgb4,Adam22,Wasf3,Il33,Ptprz1,Enpp1,Fgfr3,Il1b,Prx,Egr2,Slc45a3,Gap43,Gpr37l1,Cxcr4,Ager,S100a8,Hmga2,Prdm8,Ccdc39,Reln,Ano1,Ror2,Pou3f1,Erbb2,Ncmap,Sox10,Lif,Erbb3,Sox9,Miat,Cntn1,Hdac11,Mal,Ndp,Trpc4,Myrf,Myoc",40,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0032808","lacrimal gland development","4/1423","6/15043",0.666666666666667,7.04755211993441,4.78896136858669,0.00102296643361419,0.0353256995607856,"Foxc1,Fgfr2,Sox10,Sox9",4,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0061966","establishment of left/right asymmetry","4/1423","6/15043",0.666666666666667,7.04755211993441,4.78896136858669,0.00102296643361419,0.0353256995607856,"Pierce1,Ccdc39,Enkur,Cfap45",4,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0035791","platelet-derived growth factor receptor-beta signaling pathway","13/1423","53/15043",0.245283018867925,2.59296728940983,3.75500625455914,0.00105390086646502,0.0358775851255032,"Fgfr3,Epha2,Epha1,Fgfr2,Ephb3,Epha3,Kit,Tyro3,Ror2,Erbb2,Epha7,Ltk,Myocd",13,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0044344","cellular response to fibroblast growth factor stimulus","24/1423","130/15043",0.184615384615385,1.95162981782799,3.52228016520954,0.00105966787229931,0.0358775851255032,"Cd44,Ndnf,Flrt2,Sfrp1,Fat4,Nr4a1,Enpp1,Fgfr3,Epha2,Epha1,Fgfr2,Ephb3,Epha3,Kit,Ccn2,Cxcl13,Tyro3,Shisa2,Ror2,Erbb2,Epha7,Wnt4,Ltk,Gata3",24,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0001502","cartilage condensation","6/1423","14/15043",0.428571428571429,4.53056921995784,4.27179491742626,0.00109136826335675,0.0365223739877966,"Tgfb2,Col11a1,Ccn2,Ror2,Barx2,Sox9",6,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0001942","hair follicle development","20/1423","101/15043",0.198019801980198,2.09333231285181,3.56348711597371,0.00110435550771261,0.0367386120209733,"Tgfb2,Hpse,Vangl2,Runx1,Lama5,Lrp4,Sostdc1,Fgfr2,Alx4,Cd109,Lgr5,Ptgs2,Inhba,Cdh3,Celsr1,Barx2,Pkp3,Sox9,Dlx3,Tnf",20,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0044703","multi-organism reproductive process","30/1423","177/15043",0.169491525423729,1.79175053896638,3.42487420884433,0.00117324005890684,0.0380345272157859,"Timp1,Mmp12,Pla2g4a,Itgb4,Edn1,Fos,Ptgis,Errfi1,Adra2a,Slc6a4,Itga2,Tacr1,Ccl2,Angpt2,Pappa,Tle6,Slc38a1,Fosl1,Ptgs2,Vdr,Csmd1,Stc2,Stc1,Rsph1,Lif,Nme5,Wnt4,Havcr2,Ndp,Fut7",30,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0019722","calcium-mediated signaling","32/1423","193/15043",0.16580310880829,1.75275907646037,3.40202982645873,0.00119759367612566,0.0384318697883961,"Slc8a1,Gria3,Edn1,Plcg2,Lat2,Bst1,Trpm4,Samd14,Cacna1d,Atp1b1,Ryr2,Efhb,Chrm3,Ncald,Hpca,Fcer1a,Tnni3,Sphk1,Cxcr4,Ksr2,Adora3,Fpr2,Pcp4,Pln,Ackr4,Ryr1,Grik3,Erbb3,Tox3,Casq1,Tnf,Gria1",32,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0009624","response to nematode","5/1423","10/15043",0.5,5.28566408995081,4.38189521268863,0.00126233407135318,0.0399048293003887,"Hpgds,Ptgs2,Chil3,Lilrb4a,Arg1",5,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0051952","regulation of amine transport","16/1423","74/15043",0.216216216216216,2.28569257943819,3.58363105478339,0.00128453435056964,0.0404056003144529,"Il1rn,Prkg1,Il1b,Slc7a5,Htr2a,Slc38a1,Slc18a1,Adora3,Adora2b,Pcp4,Sv2a,Cck,Slc12a2,Npy2r,Tnf,Arg1",16,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0050727","regulation of inflammatory response","48/1423","326/15043",0.147239263803681,1.55651457863582,3.28354059001972,0.00132922011967489,0.0416052445340604,"Cd44,Tnfrsf11a,Adam8,Armh4,Plcg2,Enpp3,Cd200r1,Ptgis,Kcnn4,Cd200r4,Bst1,Il33,Cd276,Tslp,Il1b,Clec12a,Htr2a,Fcer1a,Slc7a2,Wfdc1,Sphk1,Pde5a,Mefv,Ptgs2,Cd200r3,Duoxa1,Fancd2,Ager,S100a8,Adora3,Adora2b,Fpr2,Tyro3,Ccn4,Fanca,Npy,C1qtnf3,Il10,Cx3cl1,Fbxl2,Nr1h4,Nt5e,Pbk,Tac1,Tnf,Ighg2b,Fut7,Gata3",48,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0018108","peptidyl-tyrosine phosphorylation","39/1423","251/15043",0.155378486055777,1.64255696819188,3.31819372527233,0.00134313938121808,0.0418348413149984,"Cd44,Lilrb4b,Plcg2,Nox4,Errfi1,Sfrp1,Cadm4,Bst1,Gprc5a,Ptprz1,Cd80,Fgr,Fgfr3,Lrp4,Hpx,Epha1,Sh2d1b1,Htr2a,Fgfr2,Fcer1a,Epha3,Kit,Clec4n,Tgfa,Dyrk3,Reln,Lilrb4a,Erbb2,Srcin1,Epha7,Cck,Prkcz,Gfra1,Il31ra,Prlr,Lif,Cntn1,Ltk,Tnf",39,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0022405","hair cycle process","20/1423","103/15043",0.194174757281553,2.05268508347604,3.46504174454069,0.00142087535784139,0.0431973302570536,"Tgfb2,Hpse,Vangl2,Runx1,Lama5,Lrp4,Sostdc1,Fgfr2,Alx4,Cd109,Lgr5,Ptgs2,Inhba,Cdh3,Celsr1,Barx2,Pkp3,Sox9,Dlx3,Tnf",20,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0051588","regulation of neurotransmitter transport","19/1423","96/15043",0.197916666666667,2.09224203560553,3.47011745058921,0.00146273577567754,0.044258205326929,"Mctp1,Mctp2,Slc18a2,Cacna1d,Cacnb4,Rims3,Slc18a1,Sphk1,Syt2,Npy,Kcnh1,Camk2a,Nlgn1,Tspoap1,Syn1,Rims2,Syt8,Ppfia2,Nos1",19,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0061041","regulation of wound healing","22/1423","118/15043",0.186440677966102,1.97092559286301,3.42244494881852,0.00147095431563511,0.0442959418082726,"Prkg1,Adra2a,F7,Cadm4,Plaur,Hpse,Ccl2,Cldn1,Cldn19,Wfdc1,Cd109,Cxcr4,Ccn4,Tspan8,Mmrn1,Duox1,Slc12a2,Wnt4,Muc16,Duox2,Adamts18,Tnf",22,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0007269","neurotransmitter secretion","25/1423","141/15043",0.177304964539007,1.87434896806766,3.37162113098343,0.00153044241670541,0.0454117603384515,"Mctp1,Pak1,Nr4a1,Mctp2,Cacna1d,Snap25,Brsk1,Doc2g,Cacnb4,Rims3,Sphk1,Syt2,Trim9,Npy,Kcnh1,Camk2a,Nlgn1,Sv2a,Tspoap1,Syn1,Rims2,Doc2b,Ppfia3,Syt8,Ppfia2",25,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0014829","vascular associated smooth muscle contraction","8/1423","25/15043",0.32,3.38282501756852,3.85409835898489,0.0015651834299844,0.0454117603384515,"Slc8a1,Arhgap42,Edn1,Cacna1g,Chrm3,Htr7,Htr2a,Scnn1b",8,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0032528","microvillus organization","8/1423","25/15043",0.32,3.38282501756852,3.85409835898489,0.0015651834299844,0.0454117603384515,"Pld1,Klf5,Gldn,Tnik,Ezr,Pls1,Espn,Rap1gap",8,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0099622","cardiac muscle cell membrane repolarization","8/1423","25/15043",0.32,3.38282501756852,3.85409835898489,0.0015651834299844,0.0454117603384515,"Nos1ap,Cacna1d,Kcne3,Kcnj2,Scn2b,Scn4b,Rnf207,Kcnd3",8,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0050866","negative regulation of cell activation","32/1423","197/15043",0.16243654822335,1.71717005967945,3.27504463882358,0.00169036159845832,0.0483808900747936,"Cd44,Cd84,Lilrb4b,Prkg1,Tnfrsf21,Milr1,Enpp3,Vsig4,Sfrp1,Cd300a,Cd80,Fgr,Cd276,Ildr2,Runx1,Clec12a,Gpnmb,Pawr,Rian,Pde5a,Cdkn2a,Ascl2,Tyro3,Lilrb4a,Il10,Erbb2,Cx3cl1,Nfkbid,Havcr2,Adamts18,Arg1,Vtcn1",32,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0038084","vascular endothelial growth factor signaling pathway","16/1423","76/15043",0.210526315789474,2.22554277471613,3.46205991138722,0.00172754456982129,0.0486993788501876,"Cadm4,Foxc1,Adgra2,Fgfr3,Epha2,Epha1,Fgfr2,Ephb3,Epha3,Kit,Ccbe1,Tyro3,Ror2,Erbb2,Epha7,Ltk",16,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0120254","olefinic compound metabolic process","21/1423","112/15043",0.1875,1.98212403373155,3.37207783775046,0.00173214661947472,0.0486993788501876,"Pla2g4a,Ephx1,Prkg1,Dhrs9,Aldh1a3,Ces2e,Kcnma1,Adh7,Cyp46a1,Sphk1,Rdh12,Ptgs2,Inhba,Dkk3,Cthrc1,Cyp4f15,Cyp2s1,Wnt4,Cyp11a1,Scnn1b,Plb1",21,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
"GO:0006816","calcium ion transport","51/1423","356/15043",0.143258426966292,1.51443184599714,3.17506766991023,0.00175549793394465,0.049138475208301,"Tgfb2,Cd84,Slc8a1,Edn1,Plcg2,Gpr35,Mcoln2,Kcnn4,Ms4a2,Trpm4,Gpm6a,Cacna1g,Cacna1d,Atp1b1,Ryr2,Efhb,Cacnb4,Pawr,Hpca,Htr2a,Stac2,Myb,Ccn2,Ptgs2,Cxcr4,Cacng4,Vdr,Stac,Plch2,Jph2,Cacnb3,Stc2,Pln,Camk2a,Cbarp,Stc1,Grin3a,Nalf2,Cx3cl1,Cacna2d2,Ramp1,Cacnb2,Ryr1,Ano9,Casq1,Gpr39,Nos1,Trpc4,Hap1,Glp1r,Bspry",51,"iWAT_KD_vs_CTL","iWAT","Up","GO:BP","ORA",1,0.05
